UID,Authors,PubDate(Year),PubDate(Month),Title,Summary
18479893,"Mulrane L, Rexhepaj E, Smart V, Callanan JJ, Orhan D, Eldem T, Mally A, Schroeder S, Meyer K, Wendt M, O'Shea D, Gallagher WM","2008","Aug","Creation of a digital slide and tissue microarray resource from a multi-institutional predictive toxicology study in the rat: an initial report from the PredTox group.","Mulrane L, Rexhepaj E, Smart V, Callanan JJ, Orhan D, Eldem T, Mally A, Schroeder S, Meyer K, Wendt M, O'Shea D, Gallagher WM.Creation of a digital slide and tissue microarray resource from a multi-institutional predictive toxicology study in the rat: an initial report from the PredTox group. Exp Toxicol Pathol. 2008 Aug; 60(4-5):235-45." 
18480899,"Williams RB, Henrikson JC, Hoover AR, Lee AE, Cichewicz RH","2008","Jun","Epigenetic remodeling of the fungal secondary metabolome.","Williams RB, Henrikson JC, Hoover AR, Lee AE, Cichewicz RH.Epigenetic remodeling of the fungal secondary metabolome. Org Biomol Chem. 2008 Jun 7; 6(11):1895-7." 
18485837,"Gika HG, Theodoridis G, Extance J, Edge AM, Wilson ID","2008","Aug","High temperature-ultra performance liquid chromatography-mass spectrometry for the metabonomic analysis of Zucker rat urine.","Gika HG, Theodoridis G, Extance J, Edge AM, Wilson ID.High temperature-ultra performance liquid chromatography-mass spectrometry for the metabonomic analysis of Zucker rat urine. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Aug 15; 871(2):279-87." 
18487041,"Shakhnovich BE, Shakhnovich EI","2008","Jun","Improvisation in evolution of genes and genomes: whose structure is it anyway?","Shakhnovich BE, Shakhnovich EI.Improvisation in evolution of genes and genomes: whose structure is it anyway? Curr Opin Struct Biol. 2008 Jun; 18(3):375-81." 
18487273,"Cheng D, Knox C, Young N, Stothard P, Damaraju S, Wishart DS","2008","Jul","PolySearch: a web-based text mining system for extracting relationships between human diseases, genes, mutations, drugs and metabolites.","Cheng D, Knox C, Young N, Stothard P, Damaraju S, Wishart DS.PolySearch: a web-based text mining system for extracting relationships between human diseases, genes, mutations, drugs and metabolites. Nucleic Acids Res. 2008 Jul 1; 36(Web Server issue):W399-405." 
18490203,"Guy PA, Tavazzi I, Bruce SJ, Ramadan Z, Kochhar S","2008","Aug","Global metabolic profiling analysis on human urine by UPLC-TOFMS: issues and method validation in nutritional metabolomics.","Guy PA, Tavazzi I, Bruce SJ, Ramadan Z, Kochhar S.Global metabolic profiling analysis on human urine by UPLC-TOFMS: issues and method validation in nutritional metabolomics. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Aug 15; 871(2):253-60." 
18493048,"May P, Wienkoop S, Kempa S, Usadel B, Christian N, Rupprecht J, Weiss J, Recuenco-Munoz L, Ebenhöh O, Weckwerth W, Walther D","2008","May","Metabolomics- and proteomics-assisted genome annotation and analysis of the draft metabolic network of Chlamydomonas reinhardtii.","May P, Wienkoop S, Kempa S, Usadel B, Christian N, Rupprecht J, Weiss J, Recuenco-Munoz L, Ebenhöh O, Weckwerth W, Walther D.Metabolomics- and proteomics-assisted genome annotation and analysis of the draft metabolic network of Chlamydomonas reinhardtii. Genetics. 2008 May; 179(1):157-66." 
18493202,"Barclay AR, Morrison DJ, Weaver LT","2008","May","What is the role of the metabolic activity of the gut microbiota in inflammatory bowel disease? Probing for answers with stable isotopes.","Barclay AR, Morrison DJ, Weaver LT.What is the role of the metabolic activity of the gut microbiota in inflammatory bowel disease? Probing for answers with stable isotopes. J Pediatr Gastroenterol Nutr. 2008 May; 46(5):486-95." 
18495560,"Sana TR, Waddell K, Fischer SM","2008","Aug","A sample extraction and chromatographic strategy for increasing LC/MS detection coverage of the erythrocyte metabolome.","Sana TR, Waddell K, Fischer SM.A sample extraction and chromatographic strategy for increasing LC/MS detection coverage of the erythrocyte metabolome. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Aug 15; 871(2):314-21." 
18501685,"Burton L, Ivosev G, Tate S, Impey G, Wingate J, Bonner R","2008","Aug","Instrumental and experimental effects in LC-MS-based metabolomics.","Burton L, Ivosev G, Tate S, Impey G, Wingate J, Bonner R.Instrumental and experimental effects in LC-MS-based metabolomics. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Aug 15; 871(2):227-35." 
18502700,"Wishart DS, Lewis MJ, Morrissey JA, Flegel MD, Jeroncic K, Xiong Y, Cheng D, Eisner R, Gautam B, Tzur D, Sawhney S, Bamforth F, Greiner R, Li L","2008","Aug","The human cerebrospinal fluid metabolome.","Wishart DS, Lewis MJ, Morrissey JA, Flegel MD, Jeroncic K, Xiong Y, Cheng D, Eisner R, Gautam B, Tzur D, Sawhney S, Bamforth F, Greiner R, Li L.The human cerebrospinal fluid metabolome. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Aug 15; 871(2):164-73." 
18502704,"Lu W, Bennett BD, Rabinowitz JD","2008","Aug","Analytical strategies for LC-MS-based targeted metabolomics.","Lu W, Bennett BD, Rabinowitz JD.Analytical strategies for LC-MS-based targeted metabolomics. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Aug 15; 871(2):236-42." 
18503733,"Ovesná J, Slabý O, Toussaint O, Kodícek M, Marsík P, Pouchová V, Vanĕk T","2008","May","High throughput 'omics' approaches to assess the effects of phytochemicals in human health studies.","Ovesná J, Slabý O, Toussaint O, Kodícek M, Marsík P, Pouchová V, Vanĕk T.High throughput 'omics' approaches to assess the effects of phytochemicals in human health studies. Br J Nutr. 2008 May; 99 E Suppl 1:ES127-34." 
18504585,"Unver T, Bozkurt O, Akkaya MS","2008","Aug","Identification of differentially expressed transcripts from leaves of the boron tolerant plant Gypsophila perfoliata L.","Unver T, Bozkurt O, Akkaya MS.Identification of differentially expressed transcripts from leaves of the boron tolerant plant Gypsophila perfoliata L. Plant Cell Rep. 2008 Aug; 27(8):1411-22." 
18507434,"Monleón D, Morales JM, Gonzalez-Darder J, Talamantes F, Cortés O, Gil-Benso R, López-Ginés C, Cerdá-Nicolás M, Celda B","2008","Jul","Benign and atypical meningioma metabolic signatures by high-resolution magic-angle spinning molecular profiling.","Monleón D, Morales JM, Gonzalez-Darder J, Talamantes F, Cortés O, Gil-Benso R, López-Ginés C, Cerdá-Nicolás M, Celda B.Benign and atypical meningioma metabolic signatures by high-resolution magic-angle spinning molecular profiling. J Proteome Res. 2008 Jul; 7(7):2882-8." 
18510719,"Laurentin H, Ratzinger A, Karlovsky P","2008","May","Relationship between metabolic and genomic diversity in sesame (Sesamum indicum L.).","Laurentin H, Ratzinger A, Karlovsky P.Relationship between metabolic and genomic diversity in sesame (Sesamum indicum L.). BMC Genomics. 2008 May 29; 9:250." 
18511357,"Bobeldijk I, Hekman M, de Vries-van der Weij J, Coulier L, Ramaker R, Kleemann R, Kooistra T, Rubingh C, Freidig A, Verheij E","2008","Aug","Quantitative profiling of bile acids in biofluids and tissues based on accurate mass high resolution LC-FT-MS: compound class targeting in a metabolomics workflow.","Bobeldijk I, Hekman M, de Vries-van der Weij J, Coulier L, Ramaker R, Kleemann R, Kooistra T, Rubingh C, Freidig A, Verheij E.Quantitative profiling of bile acids in biofluids and tissues based on accurate mass high resolution LC-FT-MS: compound class targeting in a metabolomics workflow. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Aug 15; 871(2):306-13." 
18512947,"Werner E, Croixmarie V, Umbdenstock T, Ezan E, Chaminade P, Tabet JC, Junot C","2008","Jul","Mass spectrometry-based metabolomics: accelerating the characterization of discriminating signals by combining statistical correlations and ultrahigh resolution.","Werner E, Croixmarie V, Umbdenstock T, Ezan E, Chaminade P, Tabet JC, Junot C.Mass spectrometry-based metabolomics: accelerating the characterization of discriminating signals by combining statistical correlations and ultrahigh resolution. Anal Chem. 2008 Jul 1; 80(13):4918-32." 
18515501,"Rowe HC, Hansen BG, Halkier BA, Kliebenstein DJ","2008","May","Biochemical networks and epistasis shape the Arabidopsis thaliana metabolome.","Rowe HC, Hansen BG, Halkier BA, Kliebenstein DJ.Biochemical networks and epistasis shape the Arabidopsis thaliana metabolome. Plant Cell. 2008 May; 20(5):1199-216." 
18516557,"Mattila I, Seppänen-Laakso T, Suortti T, Oresic M","2008","","Application of lipidomics and metabolomics to the study of adipose tissue.","Mattila I, Seppänen-Laakso T, Suortti T, Oresic M.Application of lipidomics and metabolomics to the study of adipose tissue. Methods Mol Biol. 2008; 456:123-30." 
18517257,"Cho K, Shibato J, Agrawal GK, Jung YH, Kubo A, Jwa NS, Tamogami S, Satoh K, Kikuchi S, Higashi T, Kimura S, Saji H, Tanaka Y, Iwahashi H, Masuo Y, Rakwal R","2008","Jul","Integrated transcriptomics, proteomics, and metabolomics analyses to survey ozone responses in the leaves of rice seedling.","Cho K, Shibato J, Agrawal GK, Jung YH, Kubo A, Jwa NS, Tamogami S, Satoh K, Kikuchi S, Higashi T, Kimura S, Saji H, Tanaka Y, Iwahashi H, Masuo Y, Rakwal R.Integrated transcriptomics, proteomics, and metabolomics analyses to survey ozone responses in the leaves of rice seedling. J Proteome Res. 2008 Jul; 7(7):2980-98." 
18518965,"Sidhu VK, Vorhölter FJ, Niehaus K, Watt SA","2008","Jun","Analysis of outer membrane vesicle associated proteins isolated from the plant pathogenic bacterium Xanthomonas campestris pv. campestris.","Sidhu VK, Vorhölter FJ, Niehaus K, Watt SA.Analysis of outer membrane vesicle associated proteins isolated from the plant pathogenic bacterium Xanthomonas campestris pv. campestris. BMC Microbiol. 2008 Jun 2; 8:87." 
18521184,"Wikoff WR, Pendyala G, Siuzdak G, Fox HS","2008","Jul","Metabolomic analysis of the cerebrospinal fluid reveals changes in phospholipase expression in the CNS of SIV-infected macaques.","Wikoff WR, Pendyala G, Siuzdak G, Fox HS.Metabolomic analysis of the cerebrospinal fluid reveals changes in phospholipase expression in the CNS of SIV-infected macaques. J Clin Invest. 2008 Jul; 118(7):2661-9." 
18522721,"Bundy JG, Sidhu JK, Rana F, Spurgeon DJ, Svendsen C, Wren JF, Stürzenbaum SR, Morgan AJ, Kille P","2008","Jun","'Systems toxicology' approach identifies coordinated metabolic responses to copper in a terrestrial non-model invertebrate, the earthworm Lumbricus rubellus.","Bundy JG, Sidhu JK, Rana F, Spurgeon DJ, Svendsen C, Wren JF, Stürzenbaum SR, Morgan AJ, Kille P.'Systems toxicology' approach identifies coordinated metabolic responses to copper in a terrestrial non-model invertebrate, the earthworm Lumbricus rubellus. BMC Biol. 2008 Jun 3; 6:25." 
18523432,"Nikkilä J, Sysi-Aho M, Ermolov A, Seppänen-Laakso T, Simell O, Kaski S, Oresic M","2008","","Gender-dependent progression of systemic metabolic states in early childhood.","Nikkilä J, Sysi-Aho M, Ermolov A, Seppänen-Laakso T, Simell O, Kaski S, Oresic M.Gender-dependent progression of systemic metabolic states in early childhood. Mol Syst Biol. 2008; 4:197." 
18533713,"Körner R, Apostolakis J","2008","Jun","Automatic determination of reaction mappings and reaction center information. 1. The imaginary transition state energy approach.","Körner R, Apostolakis J.Automatic determination of reaction mappings and reaction center information. 1. The imaginary transition state energy approach. J Chem Inf Model. 2008 Jun; 48(6):1181-9." 
18537627,"Schrattenholz A, Soskić V","2008","","What does systems biology mean for drug development?","Schrattenholz A, Soskić V.What does systems biology mean for drug development? Curr Med Chem. 2008; 15(15):1520-8." 
18538626,"Garcia DE, Baidoo EE, Benke PI, Pingitore F, Tang YJ, Villa S, Keasling JD","2008","Jun","Separation and mass spectrometry in microbial metabolomics.","Garcia DE, Baidoo EE, Benke PI, Pingitore F, Tang YJ, Villa S, Keasling JD.Separation and mass spectrometry in microbial metabolomics. Curr Opin Microbiol. 2008 Jun; 11(3):233-9." 
18538643,"Kanani H, Chrysanthopoulos PK, Klapa MI","2008","Aug","Standardizing GC-MS metabolomics.","Kanani H, Chrysanthopoulos PK, Klapa MI.Standardizing GC-MS metabolomics. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Aug 15; 871(2):191-201." 
18541336,"Jahangir M, Abdel-Farid IB, Choi YH, Verpoorte R","2008","Sep","Metal ion-inducing metabolite accumulation in Brassica rapa.","Jahangir M, Abdel-Farid IB, Choi YH, Verpoorte R.Metal ion-inducing metabolite accumulation in Brassica rapa. J Plant Physiol. 2008 Sep 29; 165(14):1429-37." 
18542857,"Haquin S, Oeuillet E, Pajon A, Harris M, Jones AT, van Tilbeurgh H, Markley JL, Zolnai Z, Poupon A","2008","","Data management in structural genomics: an overview.","Haquin S, Oeuillet E, Pajon A, Harris M, Jones AT, van Tilbeurgh H, Markley JL, Zolnai Z, Poupon A.Data management in structural genomics: an overview. Methods Mol Biol. 2008; 426:49-79." 
18544027,"Seagle C, Christie MA, Winnike JH, McClelland RE, Ludlow JW, O'Connell TM, Gamcsik MP, MacDonald JM","2008","Jun","High-throughput nuclear magnetic resonance metabolomic footprinting for tissue engineering.","Seagle C, Christie MA, Winnike JH, McClelland RE, Ludlow JW, O'Connell TM, Gamcsik MP, MacDonald JM.High-throughput nuclear magnetic resonance metabolomic footprinting for tissue engineering. Tissue Eng Part C Methods. 2008 Jun; 14(2):107-18." 
18544527,"Yang L, Kombu RS, Kasumov T, Zhu SH, Cendrowski AV, David F, Anderson VE, Kelleher JK, Brunengraber H","2008","Aug","Metabolomic and mass isotopomer analysis of liver gluconeogenesis and citric acid cycle. I. Interrelation between gluconeogenesis and cataplerosis; formation of methoxamates from aminooxyacetate and ketoacids.","Yang L, Kombu RS, Kasumov T, Zhu SH, Cendrowski AV, David F, Anderson VE, Kelleher JK, Brunengraber H.Metabolomic and mass isotopomer analysis of liver gluconeogenesis and citric acid cycle. I. Interrelation between gluconeogenesis and cataplerosis; formation of methoxamates from aminooxyacetate and ketoacids. J Biol Chem. 2008 Aug 8; 283(32):21978-87." 
18551752,"Novotny MV, Soini HA, Mechref Y","2008","Apr","Biochemical individuality reflected in chromatographic, electrophoretic and mass-spectrometric profiles.","Novotny MV, Soini HA, Mechref Y.Biochemical individuality reflected in chromatographic, electrophoretic and mass-spectrometric profiles. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Apr 15; 866(1-2):26-47." 
18552234,"Böttcher C, von Roepenack-Lahaye E, Schmidt J, Schmotz C, Neumann S, Scheel D, Clemens S","2008","Aug","Metabolome analysis of biosynthetic mutants reveals a diversity of metabolic changes and allows identification of a large number of new compounds in Arabidopsis.","Böttcher C, von Roepenack-Lahaye E, Schmidt J, Schmotz C, Neumann S, Scheel D, Clemens S.Metabolome analysis of biosynthetic mutants reveals a diversity of metabolic changes and allows identification of a large number of new compounds in Arabidopsis. Plant Physiol. 2008 Aug; 147(4):2107-20." 
18554316,"Barba I, Fernandez-Montesinos R, Garcia-Dorado D, Pozo D","2008","Sep-Oct","Alzheimer's disease beyond the genomic era: nuclear magnetic resonance (NMR) spectroscopy-based metabolomics.","Barba I, Fernandez-Montesinos R, Garcia-Dorado D, Pozo D.Alzheimer's disease beyond the genomic era: nuclear magnetic resonance (NMR) spectroscopy-based metabolomics. J Cell Mol Med. 2008 Sep-Oct; 12(5A):1477-85." 
18558335,"Bamba T, Shimonishi N, Matsubara A, Hirata K, Nakazawa Y, Kobayashi A, Fukusaki E","2008","May","High throughput and exhaustive analysis of diverse lipids by using supercritical fluid chromatography-mass spectrometry for metabolomics.","Bamba T, Shimonishi N, Matsubara A, Hirata K, Nakazawa Y, Kobayashi A, Fukusaki E.High throughput and exhaustive analysis of diverse lipids by using supercritical fluid chromatography-mass spectrometry for metabolomics. J Biosci Bioeng. 2008 May; 105(5):460-9." 
18558774,"Murdoch TB, Fu H, MacFarlane S, Sydora BC, Fedorak RN, Slupsky CM","2008","Jul","Urinary metabolic profiles of inflammatory bowel disease in interleukin-10 gene-deficient mice.","Murdoch TB, Fu H, MacFarlane S, Sydora BC, Fedorak RN, Slupsky CM.Urinary metabolic profiles of inflammatory bowel disease in interleukin-10 gene-deficient mice. Anal Chem. 2008 Jul 15; 80(14):5524-31." 
18559081,"Arakaki AK, Mezencev R, Bowen NJ, Huang Y, McDonald JF, Skolnick J","2008","Jun","Identification of metabolites with anticancer properties by computational metabolomics.","Arakaki AK, Mezencev R, Bowen NJ, Huang Y, McDonald JF, Skolnick J.Identification of metabolites with anticancer properties by computational metabolomics. Mol Cancer. 2008 Jun 17; 7:57." 
18559263,"Chiang YM, Szewczyk E, Nayak T, Davidson AD, Sanchez JF, Lo HC, Ho WY, Simityan H, Kuo E, Praseuth A, Watanabe K, Oakley BR, Wang CC","2008","Jun","Molecular genetic mining of the Aspergillus secondary metabolome: discovery of the emericellamide biosynthetic pathway.","Chiang YM, Szewczyk E, Nayak T, Davidson AD, Sanchez JF, Lo HC, Ho WY, Simityan H, Kuo E, Praseuth A, Watanabe K, Oakley BR, Wang CC.Molecular genetic mining of the Aspergillus secondary metabolome: discovery of the emericellamide biosynthetic pathway. Chem Biol. 2008 Jun; 15(6):527-32." 
18560121,"Sloot P, Coveney P, Bubak MT, Vandamme AM, O Nualláin B, van de Vijver D, Boucher C","2008","","Multi-science decision support for HIV drug resistance treatment.","Sloot P, Coveney P, Bubak MT, Vandamme AM, O Nualláin B, van de Vijver D, Boucher C.Multi-science decision support for HIV drug resistance treatment. Stud Health Technol Inform. 2008; 138:188-98." 
18560811,"Takahashi H, Kai K, Shinbo Y, Tanaka K, Ohta D, Oshima T, Altaf-Ul-Amin M, Kurokawa K, Ogasawara N, Kanaya S","2008","Aug","Metabolomics approach for determining growth-specific metabolites based on Fourier transform ion cyclotron resonance mass spectrometry.","Takahashi H, Kai K, Shinbo Y, Tanaka K, Ohta D, Oshima T, Altaf-Ul-Amin M, Kurokawa K, Ogasawara N, Kanaya S.Metabolomics approach for determining growth-specific metabolites based on Fourier transform ion cyclotron resonance mass spectrometry. Anal Bioanal Chem. 2008 Aug; 391(8):2769-82." 
18564421,"Sato S, Arita M, Soga T, Nishioka T, Tomita M","2008","Jun","Time-resolved metabolomics reveals metabolic modulation in rice foliage.","Sato S, Arita M, Soga T, Nishioka T, Tomita M.Time-resolved metabolomics reveals metabolic modulation in rice foliage. BMC Syst Biol. 2008 Jun 18; 2:51." 
18567748,"Fardet A, Llorach R, Orsoni A, Martin JF, Pujos-Guillot E, Lapierre C, Scalbert A","2008","Jul","Metabolomics provide new insight on the metabolism of dietary phytochemicals in rats.","Fardet A, Llorach R, Orsoni A, Martin JF, Pujos-Guillot E, Lapierre C, Scalbert A.Metabolomics provide new insight on the metabolism of dietary phytochemicals in rats. J Nutr. 2008 Jul; 138(7):1282-7." 
18573524,"Heazell AE, Brown M, Dunn WB, Worton SA, Crocker IP, Baker PN, Kell DB","2008","Aug","Analysis of the metabolic footprint and tissue metabolome of placental villous explants cultured at different oxygen tensions reveals novel redox biomarkers.","Heazell AE, Brown M, Dunn WB, Worton SA, Crocker IP, Baker PN, Kell DB.Analysis of the metabolic footprint and tissue metabolome of placental villous explants cultured at different oxygen tensions reveals novel redox biomarkers. Placenta. 2008 Aug; 29(8):691-8." 
18574108,"Hoover CA, Slattery M, Targett NM, Marsh AG","2008","Jun","Transcriptome and metabolite responses to predation in a South pacific soft coral.","Hoover CA, Slattery M, Targett NM, Marsh AG.Transcriptome and metabolite responses to predation in a South pacific soft coral. Biol Bull. 2008 Jun; 214(3):319-28." 
18579617,"Pisabarro AG, Pérez G, Lavín JL, Ramírez L","2008","Jul","Genetic networks for the functional study of genomes.","Pisabarro AG, Pérez G, Lavín JL, Ramírez L.Genetic networks for the functional study of genomes. Brief Funct Genomic Proteomic. 2008 Jul; 7(4):249-63." 
18581408,"Barba I, de León G, Martín E, Cuevas A, Aguade S, Candell-Riera J, Barrabés JA, Garcia-Dorado D","2008","Jul","Nuclear magnetic resonance-based metabolomics predicts exercise-induced ischemia in patients with suspected coronary artery disease.","Barba I, de León G, Martín E, Cuevas A, Aguade S, Candell-Riera J, Barrabés JA, Garcia-Dorado D.Nuclear magnetic resonance-based metabolomics predicts exercise-induced ischemia in patients with suspected coronary artery disease. Magn Reson Med. 2008 Jul; 60(1):27-32." 
18582157,"Tyburski JB, Patterson AD, Krausz KW, Slavík J, Fornace AJ Jr, Gonzalez FJ, Idle JR","2008","Jul","Radiation metabolomics. 1. Identification of minimally invasive urine biomarkers for gamma-radiation exposure in mice.","Tyburski JB, Patterson AD, Krausz KW, Slavík J, Fornace AJ Jr, Gonzalez FJ, Idle JR.Radiation metabolomics. 1. Identification of minimally invasive urine biomarkers for gamma-radiation exposure in mice. Radiat Res. 2008 Jul; 170(1):1-14." 
18587409,"Raes J, Bork P","2008","Sep","Molecular eco-systems biology: towards an understanding of community function.","Raes J, Bork P.Molecular eco-systems biology: towards an understanding of community function. Nat Rev Microbiol. 2008 Sep; 6(9):693-9." 
18588311,"Tarachiwin L, Masako O, Fukusaki E","2008","Jul","Quality evaluation and prediction of Citrullus lanatus by 1H NMR-based metabolomics and multivariate analysis.","Tarachiwin L, Masako O, Fukusaki E.Quality evaluation and prediction of Citrullus lanatus by 1H NMR-based metabolomics and multivariate analysis. J Agric Food Chem. 2008 Jul 23; 56(14):5827-35." 
18595244,"Xu GW, Lu X, Yang SL","2007","Dec","[Recent advances in metabonomics].","Xu GW, Lu X, Yang SL.[Recent advances in metabonomics]. Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2007 Dec; 29(6):701-11." 
18595246,"Yuan KL, Shi XZ, Lu X, Gao P, Xu GW","2007","Dec","[Assessment of therapeutic effect of losartan on diabetes mellitus with gas chromatography-based metabonomics].","Yuan KL, Shi XZ, Lu X, Gao P, Xu GW.[Assessment of therapeutic effect of losartan on diabetes mellitus with gas chromatography-based metabonomics]. Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2007 Dec; 29(6):719-24." 
18595247,"Zhang Q, Gao J, Li L, Chen HB, Li XQ, Yan XZ","2007","Dec","[Metabonomic study of blood plasma in the assessment of liver graft function].","Zhang Q, Gao J, Li L, Chen HB, Li XQ, Yan XZ.[Metabonomic study of blood plasma in the assessment of liver graft function]. Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2007 Dec; 29(6):725-9." 
18595248,"Liao Y, Peng SQ, Yan XZ, Zhang LS","2007","Dec","[Metabonomics profile of urine from rats administrated with different treatment period of isoniazid].","Liao Y, Peng SQ, Yan XZ, Zhang LS.[Metabonomics profile of urine from rats administrated with different treatment period of isoniazid]. Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2007 Dec; 29(6):730-7." 
18595249,"Wang WZ, Zhao XJ, Li X, Chen J, Li FL, Xu GW","2007","Dec","[Lung cancer diagnosis based on urinary modified nucleoside metabolic profiling].","Wang WZ, Zhao XJ, Li X, Chen J, Li FL, Xu GW.[Lung cancer diagnosis based on urinary modified nucleoside metabolic profiling]. Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2007 Dec; 29(6):738-41." 
18595263,"Gao HC, Lin DH","2007","Dec","[Applications of 1H nuclear magnetic resonance spectroscopy and nuclear magnetic resonance-based metabonomics in tumour studies].","Gao HC, Lin DH.[Applications of 1H nuclear magnetic resonance spectroscopy and nuclear magnetic resonance-based metabonomics in tumour studies]. Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2007 Dec; 29(6):803-10." 
18595264,"Lin ZY, Yan SK, Dai WX, Yang Y, Jin HZ, Zhang C, Zhang WD","2007","Dec","[Applications of metabonomics in clinical diagnosis].","Lin ZY, Yan SK, Dai WX, Yang Y, Jin HZ, Zhang C, Zhang WD.[Applications of metabonomics in clinical diagnosis]. Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2007 Dec; 29(6):811-7." 
18595265,"Lin JC, Li HK, Zhou MM, Jia W","2007","Dec","[Metabonomics, pharmaco-metabonomics, and the modernization of traditional Chinese medicine].","Lin JC, Li HK, Zhou MM, Jia W.[Metabonomics, pharmaco-metabonomics, and the modernization of traditional Chinese medicine]. Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2007 Dec; 29(6):818-22." 
18595266,"Liang YZ, Yu Y, Yi ZB, Yi LZ, Wang P, Wang YL","2007","Dec","[Metabonomics and the modernization of traditional Chinese medicine].","Liang YZ, Yu Y, Yi ZB, Yi LZ, Wang P, Wang YL.[Metabonomics and the modernization of traditional Chinese medicine]. Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2007 Dec; 29(6):823-6." 
18596063,"Doucet A, Butler GS, Rodríguez D, Prudova A, Overall CM","2008","Oct","Metadegradomics: toward in vivo quantitative degradomics of proteolytic post-translational modifications of the cancer proteome.","Doucet A, Butler GS, Rodríguez D, Prudova A, Overall CM.Metadegradomics: toward in vivo quantitative degradomics of proteolytic post-translational modifications of the cancer proteome. Mol Cell Proteomics. 2008 Oct; 7(10):1925-51." 
18596973,"Saric J, Li JV, Wang Y, Keiser J, Bundy JG, Holmes E, Utzinger J","2008","Jul","Metabolic profiling of an Echinostoma caproni infection in the mouse for biomarker discovery.","Saric J, Li JV, Wang Y, Keiser J, Bundy JG, Holmes E, Utzinger J.Metabolic profiling of an Echinostoma caproni infection in the mouse for biomarker discovery. PLoS Negl Trop Dis. 2008 Jul 2; 2(7):e254." 
18597657,"Gehrmann M, Schmidt M, Brase JC, Roos P, Hengstler JG","2008","Jul","Prediction of paclitaxel resistance in breast cancer: is CYP1B1*3 a new factor of influence?","Gehrmann M, Schmidt M, Brase JC, Roos P, Hengstler JG.Prediction of paclitaxel resistance in breast cancer: is CYP1B1*3 a new factor of influence? Pharmacogenomics. 2008 Jul; 9(7):969-74." 
18598592,"van Ommen B, Fairweather-Tait S, Freidig A, Kardinaal A, Scalbert A, Wopereis S","2008","Jun","A network biology model of micronutrient related health.","van Ommen B, Fairweather-Tait S, Freidig A, Kardinaal A, Scalbert A, Wopereis S.A network biology model of micronutrient related health. Br J Nutr. 2008 Jun; 99 Suppl 3:S72-80." 
18598890,"Lewis GD, Asnani A, Gerszten RE","2008","Jul","Application of metabolomics to cardiovascular biomarker and pathway discovery.","Lewis GD, Asnani A, Gerszten RE.Application of metabolomics to cardiovascular biomarker and pathway discovery. J Am Coll Cardiol. 2008 Jul 8; 52(2):117-23." 
18604477,"Bolten CJ, Wittmann C","2008","Nov","Appropriate sampling for intracellular amino acid analysis in five phylogenetically different yeasts.","Bolten CJ, Wittmann C.Appropriate sampling for intracellular amino acid analysis in five phylogenetically different yeasts. Biotechnol Lett. 2008 Nov; 30(11):1993-2000." 
18605750,"Griffiths WJ, Hornshaw M, Woffendin G, Baker SF, Lockhart A, Heidelberger S, Gustafsson M, Sjövall J, Wang Y","2008","Aug","Discovering oxysterols in plasma: a window on the metabolome.","Griffiths WJ, Hornshaw M, Woffendin G, Baker SF, Lockhart A, Heidelberger S, Gustafsson M, Sjövall J, Wang Y.Discovering oxysterols in plasma: a window on the metabolome. J Proteome Res. 2008 Aug; 7(8):3602-12." 
18611105,"Wood JT, Williams JS, Pandarinathan L, Courville A, Keplinger MR, Janero DR, Vouros P, Makriyannis A, Lammi-Keefe CJ","2008","","Comprehensive profiling of the human circulating endocannabinoid metabolome: clinical sampling and sample storage parameters.","Wood JT, Williams JS, Pandarinathan L, Courville A, Keplinger MR, Janero DR, Vouros P, Makriyannis A, Lammi-Keefe CJ.Comprehensive profiling of the human circulating endocannabinoid metabolome: clinical sampling and sample storage parameters. Clin Chem Lab Med. 2008; 46(9):1289-95." 
18611110,"Jänis MT, Laaksonen R, Oresic M","2008","Jun","Metabolomic strategies to identify tissue-specific effects of cardiovascular drugs.","Jänis MT, Laaksonen R, Oresic M.Metabolomic strategies to identify tissue-specific effects of cardiovascular drugs. Expert Opin Drug Metab Toxicol. 2008 Jun; 4(6):665-80." 
