UID,Authors,PubDate(Year),PubDate(Month),Title,Summary
26310602,"Rothwell JA, Urpi-Sarda M, Boto-Ordoñez M, Llorach R, Farran-Codina A, Barupal DK, Neveu V, Manach C, Andres-Lacueva C, Scalbert A","2016","Jan","Systematic analysis of the polyphenol metabolome using the Phenol-Explorer database.","Rothwell JA, Urpi-Sarda M, Boto-Ordoñez M, Llorach R, Farran-Codina A, Barupal DK, Neveu V, Manach C, Andres-Lacueva C, Scalbert A.Systematic analysis of the polyphenol metabolome using the Phenol-Explorer database. Mol Nutr Food Res. 2016 Jan; 60(1):203-11." 
26379905,"Cheng Y, Yang X, Deng X, Zhang X, Li P, Tao J, Qin C, Wei J, Lu Q","2015","","Metabolomics in bladder cancer: a systematic review.","Cheng Y, Yang X, Deng X, Zhang X, Li P, Tao J, Qin C, Wei J, Lu Q.Metabolomics in bladder cancer: a systematic review. Int J Clin Exp Med. 2015; 8(7):11052-63." 
26428262,"Svendsen P, El-Galaly TC, Dybkær K, Bøgsted M, Laursen MB, Schmitz A, Jensen P, Johnsen HE","2016","","The application of human phase 0 microdosing trials: A systematic review and perspectives.","Svendsen P, El-Galaly TC, Dybkær K, Bøgsted M, Laursen MB, Schmitz A, Jensen P, Johnsen HE.The application of human phase 0 microdosing trials: A systematic review and perspectives. Leuk Lymphoma. 2016; 57(6):1281-90." 
26471192,"Nickler M, Ottiger M, Steuer C, Huber A, Anderson JB, Müller B, Schuetz P","2015","Oct","Systematic review regarding metabolic profiling for improved pathophysiological understanding of disease and outcome prediction in respiratory infections.","Nickler M, Ottiger M, Steuer C, Huber A, Anderson JB, Müller B, Schuetz P.Systematic review regarding metabolic profiling for improved pathophysiological understanding of disease and outcome prediction in respiratory infections. Respir Res. 2015 Oct 15; 16:125." 
26592250,"Mycielska ME, Milenkovic VM, Wetzel CH, Rümmele P, Geissler EK","2015","","Extracellular Citrate in Health and Disease.","Mycielska ME, Milenkovic VM, Wetzel CH, Rümmele P, Geissler EK.Extracellular Citrate in Health and Disease. Curr Mol Med. 2015; 15(10):884-91." 
26598534,"Antonowicz S, Kumar S, Wiggins T, Markar SR, Hanna GB","2016","Jan","Diagnostic Metabolomic Blood Tests for Endoluminal Gastrointestinal Cancer--A Systematic Review and Assessment of Quality.","Antonowicz S, Kumar S, Wiggins T, Markar SR, Hanna GB.Diagnostic Metabolomic Blood Tests for Endoluminal Gastrointestinal Cancer--A Systematic Review and Assessment of Quality. Cancer Epidemiol Biomarkers Prev. 2016 Jan; 25(1):6-15." 
26619863,"Trontin JF, Klimaszewska K, Morel A, Hargreaves C, Lelu-Walter MA","2016","","Molecular Aspects of Conifer Zygotic and Somatic Embryo Development: A Review of Genome-Wide Approaches and Recent Insights.","Trontin JF, Klimaszewska K, Morel A, Hargreaves C, Lelu-Walter MA.Molecular Aspects of Conifer Zygotic and Somatic Embryo Development: A Review of Genome-Wide Approaches and Recent Insights. Methods Mol Biol. 2016; 1359:167-207." 
26629888,"Nevedomskaya E, Perryman R, Solanki S, Syed N, Mayboroda OA, Keun HC","2016","Jan","A Systems Oncology Approach Identifies NT5E as a Key Metabolic Regulator in Tumor Cells and Modulator of Platinum Sensitivity.","Nevedomskaya E, Perryman R, Solanki S, Syed N, Mayboroda OA, Keun HC.A Systems Oncology Approach Identifies NT5E as a Key Metabolic Regulator in Tumor Cells and Modulator of Platinum Sensitivity. J Proteome Res. 2016 Jan 4; 15(1):280-90." 
26639733,"Sychev DA, Malova EU","2015","","Evidence-based pharmacogenetics: Is it possible?","Sychev DA, Malova EU.Evidence-based pharmacogenetics: Is it possible? Int J Risk Saf Med. 2015; 27 Suppl 1:S97-8." 
26649025,"Hadi NI, Jamal Q","2015","Sep-Oct","'OMIC' tumor markers for breast cancer: A review.","Hadi NI, Jamal Q.'OMIC' tumor markers for breast cancer: A review. Pak J Med Sci. 2015 Sep-Oct; 31(5):1256-62." 
26649620,"Drucker DJ","2016","Mar","Evolving Concepts and Translational Relevance of Enteroendocrine Cell Biology.","Drucker DJ.Evolving Concepts and Translational Relevance of Enteroendocrine Cell Biology. J Clin Endocrinol Metab. 2016 Mar; 101(3):778-86." 
26752703,"Di Lena M, Porcelli F, Altomare DF","2016","Jul","Volatile organic compounds as new biomarkers for colorectal cancer: a review.","Di Lena M, Porcelli F, Altomare DF.Volatile organic compounds as new biomarkers for colorectal cancer: a review. Colorectal Dis. 2016 Jul; 18(7):654-63." 
26763302,"Wu Y, Li L","2016","Jan","Sample normalization methods in quantitative metabolomics.","Wu Y, Li L.Sample normalization methods in quantitative metabolomics. J Chromatogr A. 2016 Jan 22; 1430:80-95." 
26771350,"Bahamonde PA, Feswick A, Isaacs MA, Munkittrick KR, Martyniuk CJ","2016","Jan","Defining the role of omics in assessing ecosystem health: Perspectives from the Canadian environmental monitoring program.","Bahamonde PA, Feswick A, Isaacs MA, Munkittrick KR, Martyniuk CJ.Defining the role of omics in assessing ecosystem health: Perspectives from the Canadian environmental monitoring program. Environ Toxicol Chem. 2016 Jan; 35(1):20-35." 
26773047,"Schmökel V, Memar N, Wiekenberg A, Trotzmüller M, Schnabel R, Döring F","2016","Mar","Genetics of Lipid-Storage Management in Caenorhabditis elegans Embryos.","Schmökel V, Memar N, Wiekenberg A, Trotzmüller M, Schnabel R, Döring F.Genetics of Lipid-Storage Management in Caenorhabditis elegans Embryos. Genetics. 2016 Mar; 202(3):1071-83." 
26798653,"Conserva F, Gesualdo L, Papale M","2016","","A Systems Biology Overview on Human Diabetic Nephropathy: From Genetic Susceptibility to Post-Transcriptional and Post-Translational Modifications.","Conserva F, Gesualdo L, Papale M.A Systems Biology Overview on Human Diabetic Nephropathy: From Genetic Susceptibility to Post-Transcriptional and Post-Translational Modifications. J Diabetes Res. 2016; 2016:7934504." 
26819881,"Matsuda F","2014","","Rethinking Mass Spectrometry-Based Small Molecule Identification Strategies in Metabolomics.","Matsuda F.Rethinking Mass Spectrometry-Based Small Molecule Identification Strategies in Metabolomics. Mass Spectrom (Tokyo). 2014; 3(Spec Iss 2):S0038." 
26819882,"Nishioka T, Kasama T, Kinumi T, Makabe H, Matsuda F, Miura D, Miyashita M, Nakamura T, Tanaka K, Yamamoto A","2014","","Winners of CASMI2013: Automated Tools and Challenge Data.","Nishioka T, Kasama T, Kinumi T, Makabe H, Matsuda F, Miura D, Miyashita M, Nakamura T, Tanaka K, Yamamoto A.Winners of CASMI2013: Automated Tools and Challenge Data. Mass Spectrom (Tokyo). 2014; 3(Spec Iss 2):S0039." 
26822316,"Blasco H, Patin F, Madji Hounoum B, Gordon PH, Vourc'h P, Andres CR, Corcia P","2016","Mar","Metabolomics in amyotrophic lateral sclerosis: how far can it take us?","Blasco H, Patin F, Madji Hounoum B, Gordon PH, Vourc'h P, Andres CR, Corcia P.Metabolomics in amyotrophic lateral sclerosis: how far can it take us? Eur J Neurol. 2016 Mar; 23(3):447-54." 
26857820,"Mitsikostas DD, Ashina M, Craven A, Diener HC, Goadsby PJ, Ferrari MD, Lampl C, Paemeleire K, Pascual J, Siva A, Olesen J, Osipova V, Martelletti P","2015","","European Headache Federation consensus on technical investigation for primary headache disorders.","Mitsikostas DD, Ashina M, Craven A, Diener HC, Goadsby PJ, Ferrari MD, Lampl C, Paemeleire K, Pascual J, Siva A, Olesen J, Osipova V, Martelletti P.European Headache Federation consensus on technical investigation for primary headache disorders. J Headache Pain. 2015; 17:5." 
26864619,"Noctor G, Mhamdi A, Foyer CH","2016","May","Oxidative stress and antioxidative systems: recipes for successful data collection and interpretation.","Noctor G, Mhamdi A, Foyer CH.Oxidative stress and antioxidative systems: recipes for successful data collection and interpretation. Plant Cell Environ. 2016 May; 39(5):1140-60." 
26866547,"Hodyl NA, Muhlhausler B","2016","Feb","Novel insights, challenges and practical implications of DOHaD-omics research.","Hodyl NA, Muhlhausler B.Novel insights, challenges and practical implications of DOHaD-omics research. Med J Aust. 2016 Feb 15; 204(3):108-10.e1." 
26896184,"Laaksonen R","2016","Feb","Identifying new Risk Markers and Potential Targets for Coronary Artery Disease: The Value of the Lipidome and Metabolome.","Laaksonen R.Identifying new Risk Markers and Potential Targets for Coronary Artery Disease: The Value of the Lipidome and Metabolome. Cardiovasc Drugs Ther. 2016 Feb; 30(1):19-32." 
26910273,"Burgess S, Harshfield E","2016","Apr","Mendelian randomization to assess causal effects of blood lipids on coronary heart disease: lessons from the past and applications to the future.","Burgess S, Harshfield E.Mendelian randomization to assess causal effects of blood lipids on coronary heart disease: lessons from the past and applications to the future. Curr Opin Endocrinol Diabetes Obes. 2016 Apr; 23(2):124-30." 
26950016,"Wang H, Xu J, Chen Y, Zhang R, He J, Wang Z, Zang Q, Wei J, Song X, Abliz Z","2016","Apr","Optimization and Evaluation Strategy of Esophageal Tissue Preparation Protocols for Metabolomics by LC-MS.","Wang H, Xu J, Chen Y, Zhang R, He J, Wang Z, Zang Q, Wei J, Song X, Abliz Z.Optimization and Evaluation Strategy of Esophageal Tissue Preparation Protocols for Metabolomics by LC-MS. Anal Chem. 2016 Apr 5; 88(7):3459-64." 
26963288,"Chikayama E, Shimbo Y, Komatsu K, Kikuchi J","2016","Apr","The Effect of Molecular Conformation on the Accuracy of Theoretical (1)H and (13)C Chemical Shifts Calculated by Ab Initio Methods for Metabolic Mixture Analysis.","Chikayama E, Shimbo Y, Komatsu K, Kikuchi J.The Effect of Molecular Conformation on the Accuracy of Theoretical (1)H and (13)C Chemical Shifts Calculated by Ab Initio Methods for Metabolic Mixture Analysis. J Phys Chem B. 2016 Apr 14; 120(14):3479-87." 
26969741,"Orf I, Timm S, Bauwe H, Fernie AR, Hagemann M, Kopka J, Nikoloski Z","2016","May","Can cyanobacteria serve as a model of plant photorespiration? - a comparative meta-analysis of metabolite profiles.","Orf I, Timm S, Bauwe H, Fernie AR, Hagemann M, Kopka J, Nikoloski Z.Can cyanobacteria serve as a model of plant photorespiration? - a comparative meta-analysis of metabolite profiles. J Exp Bot. 2016 May; 67(10):2941-52." 
26978330,"Rehman SU, Choe K, Yoo HH","2016","Mar","Review on a Traditional Herbal Medicine, Eurycoma longifolia Jack (Tongkat Ali): Its Traditional Uses, Chemistry, Evidence-Based Pharmacology and Toxicology.","Rehman SU, Choe K, Yoo HH.Review on a Traditional Herbal Medicine, Eurycoma longifolia Jack (Tongkat Ali): Its Traditional Uses, Chemistry, Evidence-Based Pharmacology and Toxicology. Molecules. 2016 Mar 10; 21(3):331." 
26984390,"Kraus WE, Pieper CF, Huffman KM, Thompson DK, Kraus VB, Morey MC, Cohen HJ, Ravussin E, Redman LM, Bain JR, Stevens RD, Newgard CB","2016","Nov","Association of Plasma Small-Molecule Intermediate Metabolites With Age and Body Mass Index Across Six Diverse Study Populations.","Kraus WE, Pieper CF, Huffman KM, Thompson DK, Kraus VB, Morey MC, Cohen HJ, Ravussin E, Redman LM, Bain JR, Stevens RD, Newgard CB.Association of Plasma Small-Molecule Intermediate Metabolites With Age and Body Mass Index Across Six Diverse Study Populations. J Gerontol A Biol Sci Med Sci. 2016 Nov; 71(11):1507-1513." 
26991855,"Andersen AD, Binzer M, Stenager E, Gramsbergen JB","2017","Jan","Cerebrospinal fluid biomarkers for Parkinson's disease - a systematic review.","Andersen AD, Binzer M, Stenager E, Gramsbergen JB.Cerebrospinal fluid biomarkers for Parkinson's disease - a systematic review. Acta Neurol Scand. 2017 Jan; 135(1):34-56." 
27015276,"Sinha R, Ahn J, Sampson JN, Shi J, Yu G, Xiong X, Hayes RB, Goedert JJ","2016","","Fecal Microbiota, Fecal Metabolome, and Colorectal Cancer Interrelations.","Sinha R, Ahn J, Sampson JN, Shi J, Yu G, Xiong X, Hayes RB, Goedert JJ.Fecal Microbiota, Fecal Metabolome, and Colorectal Cancer Interrelations. PLoS One. 2016; 11(3):e0152126." 
27057431,"Stoll G, Zitvogel L, Kroemer G","2016","Feb","Differences in the composition of the immune infiltrate in breast cancer, colorectal carcinoma, melanoma and non-small cell lung cancer: A microarray-based meta-analysis.","Stoll G, Zitvogel L, Kroemer G.Differences in the composition of the immune infiltrate in breast cancer, colorectal carcinoma, melanoma and non-small cell lung cancer: A microarray-based meta-analysis. Oncoimmunology. 2016 Feb; 5(2):e1067746." 
27114219,"Boccard J, Rudaz S","2016","May","Exploring Omics data from designed experiments using analysis of variance multiblock Orthogonal Partial Least Squares.","Boccard J, Rudaz S.Exploring Omics data from designed experiments using analysis of variance multiblock Orthogonal Partial Least Squares. Anal Chim Acta. 2016 May 12; 920:18-28." 
27138598,"Plenis A, Oledzka I, Kowalski P, Baczek T","2016","","Strategies for the Assessment of Metabolic Profiles of Steroid Hormones in View of Diagnostics and Drug Monitoring: Analytical Problems and Challenges.","Plenis A, Oledzka I, Kowalski P, Baczek T.Strategies for the Assessment of Metabolic Profiles of Steroid Hormones in View of Diagnostics and Drug Monitoring: Analytical Problems and Challenges. Curr Drug Metab. 2016; 17(7):703-20." 
27153689,"Cichonska A, Rousu J, Marttinen P, Kangas AJ, Soininen P, Lehtimäki T, Raitakari OT, Järvelin MR, Salomaa V, Ala-Korpela M, Ripatti S, Pirinen M","2016","Jul","metaCCA: summary statistics-based multivariate meta-analysis of genome-wide association studies using canonical correlation analysis.","Cichonska A, Rousu J, Marttinen P, Kangas AJ, Soininen P, Lehtimäki T, Raitakari OT, Järvelin MR, Salomaa V, Ala-Korpela M, Ripatti S, Pirinen M.metaCCA: summary statistics-based multivariate meta-analysis of genome-wide association studies using canonical correlation analysis. Bioinformatics. 2016 Jul 1; 32(13):1981-9." 
27208380,"Guasch-Ferré M, Hruby A, Toledo E, Clish CB, Martínez-González MA, Salas-Salvadó J, Hu FB","2016","May","Metabolomics in Prediabetes and Diabetes: A Systematic Review and Meta-analysis.","Guasch-Ferré M, Hruby A, Toledo E, Clish CB, Martínez-González MA, Salas-Salvadó J, Hu FB.Metabolomics in Prediabetes and Diabetes: A Systematic Review and Meta-analysis. Diabetes Care. 2016 May; 39(5):833-46." 
27217058,"Timmerman P, Blech S, White S, Green M, Delatour C, McDougall S, Mannens G, Smeraglia J, Williams S, Young G","2016","Jun","Best practices for metabolite quantification in drug development: updated recommendation from the European Bioanalysis Forum.","Timmerman P, Blech S, White S, Green M, Delatour C, McDougall S, Mannens G, Smeraglia J, Williams S, Young G.Best practices for metabolite quantification in drug development: updated recommendation from the European Bioanalysis Forum. Bioanalysis. 2016 Jun; 8(12):1297-305." 
27217152,"Bonvicini C, Faraone SV, Scassellati C","2016","Jul","Attention-deficit hyperactivity disorder in adults: A systematic review and meta-analysis of genetic, pharmacogenetic and biochemical studies.","Bonvicini C, Faraone SV, Scassellati C.Attention-deficit hyperactivity disorder in adults: A systematic review and meta-analysis of genetic, pharmacogenetic and biochemical studies. Mol Psychiatry. 2016 Jul; 21(7):872-84." 
27274780,"Liu M, Tang L, Liu X, Fang J, Zhan H, Wu H, Yang H","2016","","An Evidence-Based Review of Related Metabolites and Metabolic Network Research on Cerebral Ischemia.","Liu M, Tang L, Liu X, Fang J, Zhan H, Wu H, Yang H.An Evidence-Based Review of Related Metabolites and Metabolic Network Research on Cerebral Ischemia. Oxid Med Cell Longev. 2016; 2016:9162074." 
27275785,"Blasco H, Vourc'h P, Pradat PF, Gordon PH, Andres CR, Corcia P","2016","Aug","Further development of biomarkers in amyotrophic lateral sclerosis.","Blasco H, Vourc'h P, Pradat PF, Gordon PH, Andres CR, Corcia P.Further development of biomarkers in amyotrophic lateral sclerosis. Expert Rev Mol Diagn. 2016 Aug; 16(8):853-68." 
27288269,"Limkakeng AT Jr, Monte AA, Kabrhel C, Puskarich M, Heitsch L, Tsalik EL, Shapiro NI","2016","Oct","Systematic Molecular Phenotyping: A Path Toward Precision Emergency Medicine?","Limkakeng AT Jr, Monte AA, Kabrhel C, Puskarich M, Heitsch L, Tsalik EL, Shapiro NI.Systematic Molecular Phenotyping: A Path Toward Precision Emergency Medicine? Acad Emerg Med. 2016 Oct; 23(10):1097-1106." 
27310087,"Christopher KB","2016","Aug","Vitamin D and critical illness outcomes.","Christopher KB.Vitamin D and critical illness outcomes. Curr Opin Crit Care. 2016 Aug; 22(4):332-8." 
27314601,"Burrell C, Avalon NE, Siegel J, Pizzi M, Dutta T, Charlesworth MC, Freeman WD","2016","Nov","Precision medicine of aneurysmal subarachnoid hemorrhage, vasospasm and delayed cerebral ischemia.","Burrell C, Avalon NE, Siegel J, Pizzi M, Dutta T, Charlesworth MC, Freeman WD.Precision medicine of aneurysmal subarachnoid hemorrhage, vasospasm and delayed cerebral ischemia. Expert Rev Neurother. 2016 Nov; 16(11):1251-1262." 
27329260,"Teumer A, Qi Q, Nethander M, Aschard H, Bandinelli S, Beekman M, Berndt SI, Bidlingmaier M, Broer L, Cappola A, Ceda GP, Chanock S, Chen MH, Chen TC, Chen YD, Chung J, Del Greco Miglianico F, Eriksson J, Ferrucci L, Friedrich N, Gnewuch C, Goodarzi MO, Grarup N, Guo T, Hammer E, Hayes RB, Hicks AA, Hofman A, Houwing-Duistermaat JJ, Hu F, Hunter DJ, Husemoen LL, Isaacs A, Jacobs KB, Janssen JA, Jansson JO, Jehmlich N, Johnson S, Juul A, Karlsson M, Kilpelainen TO, Kovacs P, Kraft P, Li C, Linneberg A, Liu Y, Loos RJ, Lorentzon M, Lu Y, Maggio M, Magi R, Meigs J, Mellström D, Nauck M, Newman AB, Pollak MN, Pramstaller PP, Prokopenko I, Psaty BM, Reincke M, Rimm EB, Rotter JI, Saint Pierre A, Schurmann C, Seshadri S, Sjögren K, Slagboom PE, Strickler HD, Stumvoll M, Suh Y, Sun Q, Zhang C, Svensson J, Tanaka T, Tare A, Tönjes A, Uh HW, van Duijn CM, van Heemst D, Vandenput L, Vasan RS, Völker U, Willems SM, Ohlsson C, Wallaschofski H, Kaplan RC","2016","Oct","Genomewide meta-analysis identifies loci associated with IGF-I and IGFBP-3 levels with impact on age-related traits.","Teumer A, Qi Q, Nethander M, Aschard H, Bandinelli S, Beekman M, Berndt SI, Bidlingmaier M, Broer L, Cappola A, Ceda GP, Chanock S, Chen MH, Chen TC, Chen YD, Chung J, Del Greco Miglianico F, Eriksson J, Ferrucci L, Friedrich N, Gnewuch C, Goodarzi MO, Grarup N, Guo T, Hammer E, Hayes RB, Hicks AA, Hofman A, Houwing-Duistermaat JJ, Hu F, Hunter DJ, Husemoen LL, Isaacs A, Jacobs KB, Janssen JA, Jansson JO, Jehmlich N, Johnson S, Juul A, Karlsson M, Kilpelainen TO, Kovacs P, Kraft P, Li C, Linneberg A, Liu Y, Loos RJ, Lorentzon M, Lu Y, Maggio M, Magi R, Meigs J, Mellström D, Nauck M, Newman AB, Pollak MN, Pramstaller PP, Prokopenko I, Psaty BM, Reincke M, Rimm EB, Rotter JI, Saint Pierre A, Schurmann C, Seshadri S, Sjögren K, Slagboom PE, Strickler HD, Stumvoll M, Suh Y, Sun Q, Zhang C, Svensson J, Tanaka T, Tare A, Tönjes A, Uh HW, van Duijn CM, van Heemst D, Vandenput L, Vasan RS, Völker U, Willems SM, Ohlsson C, Wallaschofski H, Kaplan RC.Genomewide meta-analysis identifies loci associated with IGF-I and IGFBP-3 levels with impact on age-related traits. Aging Cell. 2016 Oct; 15(5):811-24." 
27351777,"van der Sluis R, Erasmus E","2016","Oct","Xenobiotic/medium chain fatty acid: CoA ligase - a critical review on its role in fatty acid metabolism and the detoxification of benzoic acid and aspirin.","van der Sluis R, Erasmus E.Xenobiotic/medium chain fatty acid: CoA ligase - a critical review on its role in fatty acid metabolism and the detoxification of benzoic acid and aspirin. Expert Opin Drug Metab Toxicol. 2016 Oct; 12(10):1169-79." 
27446929,"Rinaudo P, Boudah S, Junot C, Thévenot EA","2016","","biosigner: A New Method for the Discovery of Significant Molecular Signatures from Omics Data.","Rinaudo P, Boudah S, Junot C, Thévenot EA.biosigner: A New Method for the Discovery of Significant Molecular Signatures from Omics Data. Front Mol Biosci. 2016; 3:26." 
27468754,"Landgraf-Rauf K, Anselm B, Schaub B","2016","Dec","The puzzle of immune phenotypes of childhood asthma.","Landgraf-Rauf K, Anselm B, Schaub B.The puzzle of immune phenotypes of childhood asthma. Mol Cell Pediatr. 2016 Dec; 3(1):27." 
27517054,"Zhao X, Gang X, Liu Y, Sun C, Han Q, Wang G","2016","","Using Metabolomic Profiles as Biomarkers for Insulin Resistance in Childhood Obesity: A Systematic Review.","Zhao X, Gang X, Liu Y, Sun C, Han Q, Wang G.Using Metabolomic Profiles as Biomarkers for Insulin Resistance in Childhood Obesity: A Systematic Review. J Diabetes Res. 2016; 2016:8160545." 
27549350,"Beaney KE, Cooper JA, McLachlan S, Wannamethee SG, Jefferis BJ, Whincup P, Ben-Shlomo Y, Price JF, Kumari M, Wong A, Ong K, Hardy R, Kuh D, Kivimaki M, Kangas AJ, Soininen P, Ala-Korpela M, Drenos F, Humphries SE","2016","Aug","Variant rs10911021 that associates with coronary heart disease in type 2 diabetes, is associated with lower concentrations of circulating HDL cholesterol and large HDL particles but not with amino acids.","Beaney KE, Cooper JA, McLachlan S, Wannamethee SG, Jefferis BJ, Whincup P, Ben-Shlomo Y, Price JF, Kumari M, Wong A, Ong K, Hardy R, Kuh D, Kivimaki M, Kangas AJ, Soininen P, Ala-Korpela M, Drenos F, Humphries SE.Variant rs10911021 that associates with coronary heart disease in type 2 diabetes, is associated with lower concentrations of circulating HDL cholesterol and large HDL particles but not with amino acids. Cardiovasc Diabetol. 2016 Aug 22; 15(1):115." 
27553277,"Wu S, Luo Howard H, Wang H, Zhao W, Hu Q, Yang Y","2016","Sep","Cysteinome: The first comprehensive database for proteins with targetable cysteine and their covalent inhibitors.","Wu S, Luo Howard H, Wang H, Zhao W, Hu Q, Yang Y.Cysteinome: The first comprehensive database for proteins with targetable cysteine and their covalent inhibitors. Biochem Biophys Res Commun. 2016 Sep 23; 478(3):1268-73." 
27574654,"Wang K, Sun M, Jiang H, Cao XP, Zeng J","2015","","Mannitol cannot reduce the mortality on acute severe traumatic brain injury (TBI) patients: a meta-analyses and systematic review.","Wang K, Sun M, Jiang H, Cao XP, Zeng J.Mannitol cannot reduce the mortality on acute severe traumatic brain injury (TBI) patients: a meta-analyses and systematic review. Burns Trauma. 2015; 3:8." 
27601137,"Goveia J, Pircher A, Conradi LC, Kalucka J, Lagani V, Dewerchin M, Eelen G, DeBerardinis RJ, Wilson ID, Carmeliet P","2016","Oct","Meta-analysis of clinical metabolic profiling studies in cancer: challenges and opportunities.","Goveia J, Pircher A, Conradi LC, Kalucka J, Lagani V, Dewerchin M, Eelen G, DeBerardinis RJ, Wilson ID, Carmeliet P.Meta-analysis of clinical metabolic profiling studies in cancer: challenges and opportunities. EMBO Mol Med. 2016 Oct; 8(10):1134-1142." 
27611491,"Lačná J, Foret F, Kubáň P","2017","Jan","Capillary electrophoresis in the analysis of biologically important thiols.","Lačná J, Foret F, Kubáň P.Capillary electrophoresis in the analysis of biologically important thiols. Electrophoresis. 2017 Jan; 38(1):203-222." 
27639145,"Hsu JY, Hsu JF, Chen YR, Shih CL, Hsu YS, Chen YJ, Tsai SH, Liao PC","2016","Oct","Urinary exposure marker discovery for toxicants using ultra-high pressure liquid chromatography coupled with Orbitrap high resolution mass spectrometry and three untargeted metabolomics approaches.","Hsu JY, Hsu JF, Chen YR, Shih CL, Hsu YS, Chen YJ, Tsai SH, Liao PC.Urinary exposure marker discovery for toxicants using ultra-high pressure liquid chromatography coupled with Orbitrap high resolution mass spectrometry and three untargeted metabolomics approaches. Anal Chim Acta. 2016 Oct 5; 939:73-83." 
27642608,"Zhao X, Han Q, Liu Y, Sun C, Gang X, Wang G","2016","","The Relationship between Branched-Chain Amino Acid Related Metabolomic Signature and Insulin Resistance: A Systematic Review.","Zhao X, Han Q, Liu Y, Sun C, Gang X, Wang G.The Relationship between Branched-Chain Amino Acid Related Metabolomic Signature and Insulin Resistance: A Systematic Review. J Diabetes Res. 2016; 2016:2794591." 
27716393,"Dumas ME, Domange C, Calderari S, Martínez AR, Ayala R, Wilder SP, Suárez-Zamorano N, Collins SC, Wallis RH, Gu Q, Wang Y, Hue C, Otto GW, Argoud K, Navratil V, Mitchell SC, Lindon JC, Holmes E, Cazier JB, Nicholson JK, Gauguier D","2016","Sep","Topological analysis of metabolic networks integrating co-segregating transcriptomes and metabolomes in type 2 diabetic rat congenic series.","Dumas ME, Domange C, Calderari S, Martínez AR, Ayala R, Wilder SP, Suárez-Zamorano N, Collins SC, Wallis RH, Gu Q, Wang Y, Hue C, Otto GW, Argoud K, Navratil V, Mitchell SC, Lindon JC, Holmes E, Cazier JB, Nicholson JK, Gauguier D.Topological analysis of metabolic networks integrating co-segregating transcriptomes and metabolomes in type 2 diabetic rat congenic series. Genome Med. 2016 Sep 30; 8(1):101." 
27764105,"Lemmelä S, Solovieva S, Shiri R, Benner C, Heliövaara M, Kettunen J, Anttila V, Ripatti S, Perola M, Seppälä I, Juonala M, Kähönen M, Salomaa V, Viikari J, Raitakari OT, Lehtimäki T, Palotie A, Viikari-Juntura E, Husgafvel-Pursiainen K","2016","","Genome-Wide Meta-Analysis of Sciatica in Finnish Population.","Lemmelä S, Solovieva S, Shiri R, Benner C, Heliövaara M, Kettunen J, Anttila V, Ripatti S, Perola M, Seppälä I, Juonala M, Kähönen M, Salomaa V, Viikari J, Raitakari OT, Lehtimäki T, Palotie A, Viikari-Juntura E, Husgafvel-Pursiainen K.Genome-Wide Meta-Analysis of Sciatica in Finnish Population. PLoS One. 2016; 11(10):e0163877." 
27768686,"Nowak C, Salihovic S, Ganna A, Brandmaier S, Tukiainen T, Broeckling CD, Magnusson PK, Prenni JE, Wang-Sattler R, Peters A, Strauch K, Meitinger T, Giedraitis V, Ärnlöv J, Berne C, Gieger C, Ripatti S, Lind L, Pedersen NL, Sundström J, Ingelsson E, Fall T","2016","Oct","Effect of Insulin Resistance on Monounsaturated Fatty Acid Levels: A Multi-cohort Non-targeted Metabolomics and Mendelian Randomization Study.","Nowak C, Salihovic S, Ganna A, Brandmaier S, Tukiainen T, Broeckling CD, Magnusson PK, Prenni JE, Wang-Sattler R, Peters A, Strauch K, Meitinger T, Giedraitis V, Ärnlöv J, Berne C, Gieger C, Ripatti S, Lind L, Pedersen NL, Sundström J, Ingelsson E, Fall T.Effect of Insulin Resistance on Monounsaturated Fatty Acid Levels: A Multi-cohort Non-targeted Metabolomics and Mendelian Randomization Study. PLoS Genet. 2016 Oct; 12(10):e1006379." 
27807872,"Xu YZ, Chen CF, Chen B, Gao XF, Hua W, Cha YM, Dzeja PP","2016","Dec","The Modulating Effects of Cardiac Resynchronization Therapy on Myocardial Metabolism in Heart Failure.","Xu YZ, Chen CF, Chen B, Gao XF, Hua W, Cha YM, Dzeja PP.The Modulating Effects of Cardiac Resynchronization Therapy on Myocardial Metabolism in Heart Failure. Pacing Clin Electrophysiol. 2016 Dec; 39(12):1404-1409." 
27822715,"Nguyen TV, Ducharme S, Karama S","2016","Nov","Effects of Sex Steroids in the Human Brain.","Nguyen TV, Ducharme S, Karama S.Effects of Sex Steroids in the Human Brain. Mol Neurobiol. 2016 Nov 8; " 
27891833,"Tulipani S, Griffin J, Palau-Rodriguez M, Mora-Cubillos X, Bernal-Lopez RM, Tinahones FJ, Corkey BE, Andres-Lacueva C","2016","Dec","Metabolomics-guided insights on bariatric surgery versus behavioral interventions for weight loss.","Tulipani S, Griffin J, Palau-Rodriguez M, Mora-Cubillos X, Bernal-Lopez RM, Tinahones FJ, Corkey BE, Andres-Lacueva C.Metabolomics-guided insights on bariatric surgery versus behavioral interventions for weight loss. Obesity (Silver Spring). 2016 Dec; 24(12):2451-2466." 
