UID,Authors,PubDate(Year),PubDate(Month),Title,Summary
25612639,"Panczyk M","2013","","[Nutrigenetics and nutrigenomics - application of omics technologies in optimization of human nutrition].","Panczyk M.[Nutrigenetics and nutrigenomics - application of omics technologies in optimization of human nutrition]. Pediatr Endocrinol Diabetes Metab. 2013; 19(2):70-7." 
25616528,"Tang YJ, Liu RS, Li HM","2015","Mar","Current progress on truffle submerged fermentation: a promising alternative to its fruiting bodies.","Tang YJ, Liu RS, Li HM.Current progress on truffle submerged fermentation: a promising alternative to its fruiting bodies. Appl Microbiol Biotechnol. 2015 Mar; 99(5):2041-53." 
25616565,"Dumas ME, Davidovic L","2015","Sep","Metabolic Profiling and Phenotyping of Central Nervous System Diseases: Metabolites Bring Insights into Brain Dysfunctions.","Dumas ME, Davidovic L.Metabolic Profiling and Phenotyping of Central Nervous System Diseases: Metabolites Bring Insights into Brain Dysfunctions. J Neuroimmune Pharmacol. 2015 Sep; 10(3):402-24." 
25617659,"Ong TH, Tillmaand EG, Makurath M, Rubakhin SS, Sweedler JV","2015","Jul","Mass spectrometry-based characterization of endogenous peptides and metabolites in small volume samples.","Ong TH, Tillmaand EG, Makurath M, Rubakhin SS, Sweedler JV.Mass spectrometry-based characterization of endogenous peptides and metabolites in small volume samples. Biochim Biophys Acta. 2015 Jul; 1854(7):732-40." 
25617800,"Xiang J, Liu L, Wang W, Xu H, Wu C, Xu J, Liu C, Long J, Ni Q, Yu X","2015","Apr","Metabolic tumor burden: a new promising way to reach precise personalized therapy in PDAC.","Xiang J, Liu L, Wang W, Xu H, Wu C, Xu J, Liu C, Long J, Ni Q, Yu X.Metabolic tumor burden: a new promising way to reach precise personalized therapy in PDAC. Cancer Lett. 2015 Apr 10; 359(2):165-8." 
25618269,"Banoei MM, Donnelly SJ, Mickiewicz B, Weljie A, Vogel HJ, Winston BW","2014","Dec","Metabolomics in critical care medicine: a new approach to biomarker discovery.","Banoei MM, Donnelly SJ, Mickiewicz B, Weljie A, Vogel HJ, Winston BW.Metabolomics in critical care medicine: a new approach to biomarker discovery. Clin Invest Med. 2014 Dec 1; 37(6):E363-76." 
25618831,"Lange BM","2015","","Biosynthesis and Biotechnology of High-Value p-Menthane Monoterpenes, Including Menthol, Carvone, and Limonene.","Lange BM.Biosynthesis and Biotechnology of High-Value p-Menthane Monoterpenes, Including Menthol, Carvone, and Limonene. Adv Biochem Eng Biotechnol. 2015; 148:319-53." 
25618839,"Nakabayashi R, Saito K","2015","Apr","Integrated metabolomics for abiotic stress responses in plants.","Nakabayashi R, Saito K.Integrated metabolomics for abiotic stress responses in plants. Curr Opin Plant Biol. 2015 Apr; 24:10-6." 
25620724,"Cole LM, Clench MR","2015","Apr","Mass spectrometry imaging for the proteomic study of clinical tissue.","Cole LM, Clench MR.Mass spectrometry imaging for the proteomic study of clinical tissue. Proteomics Clin Appl. 2015 Apr; 9(3-4):335-41." 
25621155,"Lewis GD","2014","Sep","The emerging role of metabolomics in the development of biomarkers for pulmonary hypertension and other cardiovascular diseases (2013 Grover Conference series).","Lewis GD.The emerging role of metabolomics in the development of biomarkers for pulmonary hypertension and other cardiovascular diseases (2013 Grover Conference series). Pulm Circ. 2014 Sep; 4(3):417-23." 
25621517,"Lange BM","2015","","The evolution of plant secretory structures and emergence of terpenoid chemical diversity.","Lange BM.The evolution of plant secretory structures and emergence of terpenoid chemical diversity. Annu Rev Plant Biol. 2015; 66:139-59." 
25624707,"Sookoian S, Pirola CJ","2015","Jan","Liver enzymes, metabolomics and genome-wide association studies: from systems biology to the personalized medicine.","Sookoian S, Pirola CJ.Liver enzymes, metabolomics and genome-wide association studies: from systems biology to the personalized medicine. World J Gastroenterol. 2015 Jan 21; 21(3):711-25." 
25624713,"Wang WL, Xu SY, Ren ZG, Tao L, Jiang JW, Zheng SS","2015","Jan","Application of metagenomics in the human gut microbiome.","Wang WL, Xu SY, Ren ZG, Tao L, Jiang JW, Zheng SS.Application of metagenomics in the human gut microbiome. World J Gastroenterol. 2015 Jan 21; 21(3):803-14." 
25627134,"Beggs AD, Dilworth MP","2015","Jan","Surgery in the era of the 'omics revolution.","Beggs AD, Dilworth MP.Surgery in the era of the 'omics revolution. Br J Surg. 2015 Jan; 102(2):e29-40." 
25628631,"Sirko A, Wawrzyńska A, Rodríguez MC, Sęktas P","2014","","The family of LSU-like proteins.","Sirko A, Wawrzyńska A, Rodríguez MC, Sęktas P.The family of LSU-like proteins. Front Plant Sci. 2014; 5:774." 
25630795,"Kwon H, Oh S, Jin X, An YJ, Park S","2015","Mar","Cancer metabolomics in basic science perspective.","Kwon H, Oh S, Jin X, An YJ, Park S.Cancer metabolomics in basic science perspective. Arch Pharm Res. 2015 Mar; 38(3):372-80." 
25631023,"Diolez P, Deschodt-Arsac V, Calmettes G, Gouspillou G, Arsac L, Dos Santos P, Jais P, Haissaguerre M","2015","","Integrative methods for studying cardiac energetics.","Diolez P, Deschodt-Arsac V, Calmettes G, Gouspillou G, Arsac L, Dos Santos P, Jais P, Haissaguerre M.Integrative methods for studying cardiac energetics. Methods Mol Biol. 2015; 1264:289-303." 
25631340,"Vaidyanathan K","2015","Jun","Urinary proteomics and metabolomics in the diagnosis of pediatric disorders.","Vaidyanathan K.Urinary proteomics and metabolomics in the diagnosis of pediatric disorders. Proteomics Clin Appl. 2015 Jun; 9(5-6):482-9." 
25631626,"Hivert MF, Perng W, Watkins SM, Newgard CS, Kenny LC, Kristal BS, Patti ME, Isganaitis E, DeMeo DL, Oken E, Gillman MW","2015","Apr","Metabolomics in the developmental origins of obesity and its cardiometabolic consequences.","Hivert MF, Perng W, Watkins SM, Newgard CS, Kenny LC, Kristal BS, Patti ME, Isganaitis E, DeMeo DL, Oken E, Gillman MW.Metabolomics in the developmental origins of obesity and its cardiometabolic consequences. J Dev Orig Health Dis. 2015 Apr; 6(2):65-78." 
25637954,"Luo J","2015","Apr","Metabolite-based genome-wide association studies in plants.","Luo J.Metabolite-based genome-wide association studies in plants. Curr Opin Plant Biol. 2015 Apr; 24:31-8." 
25639893,"Wen B, Zhu M","2015","Feb","Applications of mass spectrometry in drug metabolism: 50 years of progress.","Wen B, Zhu M.Applications of mass spectrometry in drug metabolism: 50 years of progress. Drug Metab Rev. 2015 Feb; 47(1):71-87." 
25639968,"Krisher RL, Schoolcraft WB, Katz-Jaffe MG","2015","Feb","Omics as a window to view embryo viability.","Krisher RL, Schoolcraft WB, Katz-Jaffe MG.Omics as a window to view embryo viability. Fertil Steril. 2015 Feb; 103(2):333-41." 
25640072,"O'Gorman A, Brennan L","2015","Oct","Metabolomic applications in nutritional research: a perspective.","O'Gorman A, Brennan L.Metabolomic applications in nutritional research: a perspective. J Sci Food Agric. 2015 Oct; 95(13):2567-70." 
25644953,"Fondi M, Liò P","2015","Feb","Multi -omics and metabolic modelling pipelines: challenges and tools for systems microbiology.","Fondi M, Liò P.Multi -omics and metabolic modelling pipelines: challenges and tools for systems microbiology. Microbiol Res. 2015 Feb; 171:52-64." 
25649523,"Ohashi H, Hasegawa M, Wakimoto K, Miyamoto-Sato E","2015","","Next-generation technologies for multiomics approaches including interactome sequencing.","Ohashi H, Hasegawa M, Wakimoto K, Miyamoto-Sato E.Next-generation technologies for multiomics approaches including interactome sequencing. Biomed Res Int. 2015; 2015:104209." 
25660284,"Yan SK, Liu RH, Jin HZ, Liu XR, Ye J, Shan L, Zhang WD","2015","Jan","'Omics' in pharmaceutical research: overview, applications, challenges, and future perspectives.","Yan SK, Liu RH, Jin HZ, Liu XR, Ye J, Shan L, Zhang WD.'Omics' in pharmaceutical research: overview, applications, challenges, and future perspectives. Chin J Nat Med. 2015 Jan; 13(1):3-21." 
25661089,"Delanghe JR, Speeckaert MM","2015","Dec","Translational research and biomarkers in neonatal sepsis.","Delanghe JR, Speeckaert MM.Translational research and biomarkers in neonatal sepsis. Clin Chim Acta. 2015 Dec 7; 451(Pt A):46-64." 
25669996,"Kang J, Zhu L, Lu J, Zhang X","2015","Feb","Application of metabolomics in autoimmune diseases: insight into biomarkers and pathology.","Kang J, Zhu L, Lu J, Zhang X.Application of metabolomics in autoimmune diseases: insight into biomarkers and pathology. J Neuroimmunol. 2015 Feb 15; 279:25-32." 
25677827,"Subashchandrabose S, Mobley HL","2015","Jun","Back to the metal age: battle for metals at the host-pathogen interface during urinary tract infection.","Subashchandrabose S, Mobley HL.Back to the metal age: battle for metals at the host-pathogen interface during urinary tract infection. Metallomics. 2015 Jun; 7(6):935-42." 
25678412,"Margittai É, Enyedi B, Csala M, Geiszt M, Bánhegyi G","2015","Jun","Composition of the redox environment of the endoplasmic reticulum and sources of hydrogen peroxide.","Margittai É, Enyedi B, Csala M, Geiszt M, Bánhegyi G.Composition of the redox environment of the endoplasmic reticulum and sources of hydrogen peroxide. Free Radic Biol Med. 2015 Jun; 83:331-40." 
25684935,"Urayama S","2015","Feb","Pancreatic cancer early detection: expanding higher-risk group with clinical and metabolomics parameters.","Urayama S.Pancreatic cancer early detection: expanding higher-risk group with clinical and metabolomics parameters. World J Gastroenterol. 2015 Feb 14; 21(6):1707-17." 
25685540,"Mahrous EA, Farag MA","2015","Jan","Two dimensional NMR spectroscopic approaches for exploring plant metabolome: A review.","Mahrous EA, Farag MA.Two dimensional NMR spectroscopic approaches for exploring plant metabolome: A review. J Adv Res. 2015 Jan; 6(1):3-15." 
25689794,"Cesare Marincola F, Dessì A, Corbu S, Reali A, Fanos V","2015","Dec","Clinical impact of human breast milk metabolomics.","Cesare Marincola F, Dessì A, Corbu S, Reali A, Fanos V.Clinical impact of human breast milk metabolomics. Clin Chim Acta. 2015 Dec 7; 451(Pt A):103-6." 
25689902,"Zhao YY, Cheng XL, Lin RC, Wei F","2015","","Lipidomics applications for disease biomarker discovery in mammal models.","Zhao YY, Cheng XL, Lin RC, Wei F.Lipidomics applications for disease biomarker discovery in mammal models. Biomark Med. 2015; 9(2):153-68." 
25691688,"Griffin JL, Wang X, Stanley E","2015","Feb","Does our gut microbiome predict cardiovascular risk? A review of the evidence from metabolomics.","Griffin JL, Wang X, Stanley E.Does our gut microbiome predict cardiovascular risk? A review of the evidence from metabolomics. Circ Cardiovasc Genet. 2015 Feb; 8(1):187-91." 
25691689,"Soininen P, Kangas AJ, Würtz P, Suna T, Ala-Korpela M","2015","Feb","Quantitative serum nuclear magnetic resonance metabolomics in cardiovascular epidemiology and genetics.","Soininen P, Kangas AJ, Würtz P, Suna T, Ala-Korpela M.Quantitative serum nuclear magnetic resonance metabolomics in cardiovascular epidemiology and genetics. Circ Cardiovasc Genet. 2015 Feb; 8(1):192-206." 
25691690,"Gupta RM, Pilbrow AP, Weeke PE","2015","Feb","Top advances in functional genomics and translational biology for 2014.","Gupta RM, Pilbrow AP, Weeke PE.Top advances in functional genomics and translational biology for 2014. Circ Cardiovasc Genet. 2015 Feb; 8(1):207-10." 
25692071,"Bladergroen MR, van der Burgt YE","2015","","Solid-phase extraction strategies to surmount body fluid sample complexity in high-throughput mass spectrometry-based proteomics.","Bladergroen MR, van der Burgt YE.Solid-phase extraction strategies to surmount body fluid sample complexity in high-throughput mass spectrometry-based proteomics. J Anal Methods Chem. 2015; 2015:250131." 
25693144,"Shajahan-Haq AN, Cheema MS, Clarke R","2015","Feb","Application of metabolomics in drug resistant breast cancer research.","Shajahan-Haq AN, Cheema MS, Clarke R.Application of metabolomics in drug resistant breast cancer research. Metabolites. 2015 Feb 16; 5(1):100-18." 
25711709,"Baxter I","2015","Apr","Should we treat the ionome as a combination of individual elements, or should we be deriving novel combined traits?","Baxter I.Should we treat the ionome as a combination of individual elements, or should we be deriving novel combined traits? J Exp Bot. 2015 Apr; 66(8):2127-31." 
25712477,"Galluzzi L, Pietrocola F, Bravo-San Pedro JM, Amaravadi RK, Baehrecke EH, Cecconi F, Codogno P, Debnath J, Gewirtz DA, Karantza V, Kimmelman A, Kumar S, Levine B, Maiuri MC, Martin SJ, Penninger J, Piacentini M, Rubinsztein DC, Simon HU, Simonsen A, Thorburn AM, Velasco G, Ryan KM, Kroemer G","2015","Apr","Autophagy in malignant transformation and cancer progression.","Galluzzi L, Pietrocola F, Bravo-San Pedro JM, Amaravadi RK, Baehrecke EH, Cecconi F, Codogno P, Debnath J, Gewirtz DA, Karantza V, Kimmelman A, Kumar S, Levine B, Maiuri MC, Martin SJ, Penninger J, Piacentini M, Rubinsztein DC, Simon HU, Simonsen A, Thorburn AM, Velasco G, Ryan KM, Kroemer G.Autophagy in malignant transformation and cancer progression. EMBO J. 2015 Apr 1; 34(7):856-80." 
25713200,"Sas KM, Karnovsky A, Michailidis G, Pennathur S","2015","Mar","Metabolomics and diabetes: analytical and computational approaches.","Sas KM, Karnovsky A, Michailidis G, Pennathur S.Metabolomics and diabetes: analytical and computational approaches. Diabetes. 2015 Mar; 64(3):718-32." 
25719345,"Banerjee S, Debnath P, Rao PN, Tripathy TB, Adhikari A, Debnath PK","2015","Jun","Ayurveda in changing scenario of diabetes management for developing safe and effective treatment choices for the future.","Banerjee S, Debnath P, Rao PN, Tripathy TB, Adhikari A, Debnath PK.Ayurveda in changing scenario of diabetes management for developing safe and effective treatment choices for the future. J Complement Integr Med. 2015 Jun; 12(2):101-10." 
25719785,"Corella D, Ordovás JM","2015","Feb","Biomarkers: background, classification and guidelines for applications in nutritional epidemiology.","Corella D, Ordovás JM.Biomarkers: background, classification and guidelines for applications in nutritional epidemiology. Nutr Hosp. 2015 Feb 26; 31 Suppl 3:177-88." 
25722955,"McNamara LE, Turner LA, Burgess KV","2015","","Systems Biology Approaches Applied to Regenerative Medicine.","McNamara LE, Turner LA, Burgess KV.Systems Biology Approaches Applied to Regenerative Medicine. Curr Pathobiol Rep. 2015; 3(1):37-45." 
25727149,"Holst S, Wuhrer M, Rombouts Y","2015","","Glycosylation characteristics of colorectal cancer.","Holst S, Wuhrer M, Rombouts Y.Glycosylation characteristics of colorectal cancer. Adv Cancer Res. 2015; 126:203-56." 
25729055,"Wang Q, Cen Z, Zhao J","2015","Mar","The survival mechanisms of thermophiles at high temperatures: an angle of omics.","Wang Q, Cen Z, Zhao J.The survival mechanisms of thermophiles at high temperatures: an angle of omics. Physiology (Bethesda). 2015 Mar; 30(2):97-106." 
25730289,"Ryu JY, Kim HU, Lee SY","2015","Aug","Reconstruction of genome-scale human metabolic models using omics data.","Ryu JY, Kim HU, Lee SY.Reconstruction of genome-scale human metabolic models using omics data. Integr Biol (Camb). 2015 Aug; 7(8):859-68." 
25733956,"Leuchter AF, Hunter AM, Krantz DE, Cook IA","2014","Dec","Intermediate phenotypes and biomarkers of treatment outcome in major depressive disorder.","Leuchter AF, Hunter AM, Krantz DE, Cook IA.Intermediate phenotypes and biomarkers of treatment outcome in major depressive disorder. Dialogues Clin Neurosci. 2014 Dec; 16(4):525-37." 
25738209,"Euceda LR, Giskeødegård GF, Bathen TF","2015","May","Preprocessing of NMR metabolomics data.","Euceda LR, Giskeødegård GF, Bathen TF.Preprocessing of NMR metabolomics data. Scand J Clin Lab Invest. 2015 May; 75(3):193-203." 
25739265,"Kong H, Dai W, Xu G","2014","Oct","[Advances of metabolite identification in liquid chromatography-mass spectrometry based metabolomics].","Kong H, Dai W, Xu G.[Advances of metabolite identification in liquid chromatography-mass spectrometry based metabolomics]. Se Pu. 2014 Oct; 32(10):1052-7." 
25739660,"Zhang A, Sun H, Yan G, Wang P, Wang X","2016","Jan","Mass spectrometry-based metabolomics: applications to biomarker and metabolic pathway research.","Zhang A, Sun H, Yan G, Wang P, Wang X.Mass spectrometry-based metabolomics: applications to biomarker and metabolic pathway research. Biomed Chromatogr. 2016 Jan; 30(1):7-12." 
25741325,"Nielsen KF, Larsen TO","2015","","The importance of mass spectrometric dereplication in fungal secondary metabolite analysis.","Nielsen KF, Larsen TO.The importance of mass spectrometric dereplication in fungal secondary metabolite analysis. Front Microbiol. 2015; 6:71." 
25741348,"Töpfer N, Kleessen S, Nikoloski Z","2015","","Integration of metabolomics data into metabolic networks.","Töpfer N, Kleessen S, Nikoloski Z.Integration of metabolomics data into metabolic networks. Front Plant Sci. 2015; 6:49." 
25744640,"Ohno H","2014","","[Gut microbiota, host defense and immunity: analysis with integrative omics approach].","Ohno H.[Gut microbiota, host defense and immunity: analysis with integrative omics approach]. Nihon Rinsho Meneki Gakkai Kaishi. 2014; 37(5):403-11." 
25749194,"Kepp O, Semeraro M, Bravo-San Pedro JM, Bloy N, Buqué A, Huang X, Zhou H, Senovilla L, Kroemer G, Galluzzi L","2015","Aug","eIF2α phosphorylation as a biomarker of immunogenic cell death.","Kepp O, Semeraro M, Bravo-San Pedro JM, Bloy N, Buqué A, Huang X, Zhou H, Senovilla L, Kroemer G, Galluzzi L.eIF2α phosphorylation as a biomarker of immunogenic cell death. Semin Cancer Biol. 2015 Aug; 33:86-92." 
25749679,"Sobolev AP, Mannina L, Proietti N, Carradori S, Daglia M, Giusti AM, Antiochia R, Capitani D","2015","Mar","Untargeted NMR-based methodology in the study of fruit metabolites.","Sobolev AP, Mannina L, Proietti N, Carradori S, Daglia M, Giusti AM, Antiochia R, Capitani D.Untargeted NMR-based methodology in the study of fruit metabolites. Molecules. 2015 Mar 4; 20(3):4088-108." 
25750456,"Stavenhagen K, Kolarich D, Wuhrer M","2015","","Clinical Glycomics Employing Graphitized Carbon Liquid Chromatography-Mass Spectrometry.","Stavenhagen K, Kolarich D, Wuhrer M.Clinical Glycomics Employing Graphitized Carbon Liquid Chromatography-Mass Spectrometry. Chromatographia. 2015; 78(5-6):307-320." 
25750697,"Abram F","2015","","Systems-based approaches to unravel multi-species microbial community functioning.","Abram F.Systems-based approaches to unravel multi-species microbial community functioning. Comput Struct Biotechnol J. 2015; 13:24-32." 
25751407,"Turi CE, Finley J, Shipley PR, Murch SJ, Brown PN","2015","Apr","Metabolomics for phytochemical discovery: development of statistical approaches using a cranberry model system.","Turi CE, Finley J, Shipley PR, Murch SJ, Brown PN.Metabolomics for phytochemical discovery: development of statistical approaches using a cranberry model system. J Nat Prod. 2015 Apr 24; 78(4):953-66." 
25753950,"Bringaud F, Biran M, Millerioux Y, Wargnies M, Allmann S, Mazet M","2015","Jun","Combining reverse genetics and nuclear magnetic resonance-based metabolomics unravels trypanosome-specific metabolic pathways.","Bringaud F, Biran M, Millerioux Y, Wargnies M, Allmann S, Mazet M.Combining reverse genetics and nuclear magnetic resonance-based metabolomics unravels trypanosome-specific metabolic pathways. Mol Microbiol. 2015 Jun; 96(5):917-26." 
25754025,"Helms JB, Kaloyanova DV, Strating JR, van Hellemond JJ, van der Schaar HM, Tielens AG, van Kuppeveld FJ, Brouwers JF","2015","May","Targeting of the hydrophobic metabolome by pathogens.","Helms JB, Kaloyanova DV, Strating JR, van Hellemond JJ, van der Schaar HM, Tielens AG, van Kuppeveld FJ, Brouwers JF.Targeting of the hydrophobic metabolome by pathogens. Traffic. 2015 May; 16(5):439-60." 
25757272,"Huang Q, A JY, Zhou GH","2014","Nov","[Progress in the personalized medicine using pharmacometabonomics].","Huang Q, A JY, Zhou GH.[Progress in the personalized medicine using pharmacometabonomics]. Yao Xue Xue Bao. 2014 Nov; 49(11):1491-7." 
25757747,"Dastmalchi M, Dhaubhadel S","2015","May","Proteomic insights into synthesis of isoflavonoids in soybean seeds.","Dastmalchi M, Dhaubhadel S.Proteomic insights into synthesis of isoflavonoids in soybean seeds. Proteomics. 2015 May; 15(10):1646-57." 
25763388,"McRae C, Sharma V, Fisher J","2013","","Metabolite Profiling in the Pursuit of Biomarkers for IVF Outcome: The Case for Metabolomics Studies.","McRae C, Sharma V, Fisher J.Metabolite Profiling in the Pursuit of Biomarkers for IVF Outcome: The Case for Metabolomics Studies. Int J Reprod Med. 2013; 2013:603167." 
25766143,"Dolan SK, O'Keeffe G, Jones GW, Doyle S","2015","Jul","Resistance is not futile: gliotoxin biosynthesis, functionality and utility.","Dolan SK, O'Keeffe G, Jones GW, Doyle S.Resistance is not futile: gliotoxin biosynthesis, functionality and utility. Trends Microbiol. 2015 Jul; 23(7):419-28." 
25766659,"Liu Y, Chen H, Sun Z, Chen X","2015","Jun","Molecular mechanisms of ethanol-associated oro-esophageal squamous cell carcinoma.","Liu Y, Chen H, Sun Z, Chen X.Molecular mechanisms of ethanol-associated oro-esophageal squamous cell carcinoma. Cancer Lett. 2015 Jun 1; 361(2):164-73." 
25767405,"English FA, Kenny LC, McCarthy FP","2015","","Risk factors and effective management of preeclampsia.","English FA, Kenny LC, McCarthy FP.Risk factors and effective management of preeclampsia. Integr Blood Press Control. 2015; 8:7-12." 
25769247,"Ryan U, Hijjawi N","2015","May","New developments in Cryptosporidium research.","Ryan U, Hijjawi N.New developments in Cryptosporidium research. Int J Parasitol. 2015 May; 45(6):367-73." 
25769667,"Kasuga K, Suga T, Mano N","2015","Sep","Bioanalytical insights into mediator lipidomics.","Kasuga K, Suga T, Mano N.Bioanalytical insights into mediator lipidomics. J Pharm Biomed Anal. 2015 Sep 10; 113:151-62." 
25772780,"Campbell DE, Boyle RJ, Thornton CA, Prescott SL","2015","May","Mechanisms of allergic disease - environmental and genetic determinants for the development of allergy.","Campbell DE, Boyle RJ, Thornton CA, Prescott SL.Mechanisms of allergic disease - environmental and genetic determinants for the development of allergy. Clin Exp Allergy. 2015 May; 45(5):844-58." 
25786343,"Maresca V, Flori E, Picardo M","2015","Jul","Skin phototype: a new perspective.","Maresca V, Flori E, Picardo M.Skin phototype: a new perspective. Pigment Cell Melanoma Res. 2015 Jul; 28(4):378-89." 
25789275,"Johnson SR, Lange BM","2015","","Open-access metabolomics databases for natural product research: present capabilities and future potential.","Johnson SR, Lange BM.Open-access metabolomics databases for natural product research: present capabilities and future potential. Front Bioeng Biotechnol. 2015; 3:22." 
25792474,"Bansal N, Gupta A, Sankhwar SN","2015","","Proteometabolomics of bladder cancer: current and future prospects.","Bansal N, Gupta A, Sankhwar SN.Proteometabolomics of bladder cancer: current and future prospects. Cancer Biomark. 2015; 15(4):339-48." 
25798438,"Alonso A, Marsal S, Julià A","2015","","Analytical methods in untargeted metabolomics: state of the art in 2015.","Alonso A, Marsal S, Julià A.Analytical methods in untargeted metabolomics: state of the art in 2015. Front Bioeng Biotechnol. 2015; 3:23." 
25802843,"Denihan NM, Boylan GB, Murray DM","2015","","Metabolomic profiling in perinatal asphyxia: a promising new field.","Denihan NM, Boylan GB, Murray DM.Metabolomic profiling in perinatal asphyxia: a promising new field. Biomed Res Int. 2015; 2015:254076." 
25802870,"Marín L, Miguélez EM, Villar CJ, Lombó F","2015","","Bioavailability of dietary polyphenols and gut microbiota metabolism: antimicrobial properties.","Marín L, Miguélez EM, Villar CJ, Lombó F.Bioavailability of dietary polyphenols and gut microbiota metabolism: antimicrobial properties. Biomed Res Int. 2015; 2015:905215." 
25804575,"Theophilou G, Paraskevaidi M, Lima KM, Kyrgiou M, Martin-Hirsch PL, Martin FL","2015","May","Extracting biomarkers of commitment to cancer development: potential role of vibrational spectroscopy in systems biology.","Theophilou G, Paraskevaidi M, Lima KM, Kyrgiou M, Martin-Hirsch PL, Martin FL.Extracting biomarkers of commitment to cancer development: potential role of vibrational spectroscopy in systems biology. Expert Rev Mol Diagn. 2015 May; 15(5):693-713." 
25812436,"Deda O, Gika HG, Wilson ID, Theodoridis GA","2015","Sep","An overview of fecal sample preparation for global metabolic profiling.","Deda O, Gika HG, Wilson ID, Theodoridis GA.An overview of fecal sample preparation for global metabolic profiling. J Pharm Biomed Anal. 2015 Sep 10; 113:137-50." 
25812764,"Sanchez EL, Lagunoff M","2015","May","Viral activation of cellular metabolism.","Sanchez EL, Lagunoff M.Viral activation of cellular metabolism. Virology. 2015 May; 479-480:609-18." 
25814696,"Shubhakar A, Reiding KR, Gardner RA, Spencer DI, Fernandes DL, Wuhrer M","2015","","High-Throughput Analysis and Automation for Glycomics Studies.","Shubhakar A, Reiding KR, Gardner RA, Spencer DI, Fernandes DL, Wuhrer M.High-Throughput Analysis and Automation for Glycomics Studies. Chromatographia. 2015; 78(5-6):321-333." 
25815987,"Asher G, Sassone-Corsi P","2015","Mar","Time for food: the intimate interplay between nutrition, metabolism, and the circadian clock.","Asher G, Sassone-Corsi P.Time for food: the intimate interplay between nutrition, metabolism, and the circadian clock. Cell. 2015 Mar 26; 161(1):84-92." 
25821456,"Scharf ME","2015","","Omic research in termites: an overview and a roadmap.","Scharf ME.Omic research in termites: an overview and a roadmap. Front Genet. 2015; 6:76." 
25824967,"Calabrese V, Dattilo S, Petralia A, Parenti R, Pennisi M, Koverech G, Calabrese V, Graziano A, Monte I, Maiolino L, Ferreri T, Calabrese EJ","2015","May","Analytical approaches to the diagnosis and treatment of aging and aging-related disease: redox status and proteomics.","Calabrese V, Dattilo S, Petralia A, Parenti R, Pennisi M, Koverech G, Calabrese V, Graziano A, Monte I, Maiolino L, Ferreri T, Calabrese EJ.Analytical approaches to the diagnosis and treatment of aging and aging-related disease: redox status and proteomics. Free Radic Res. 2015 May; 49(5):511-24." 
25826224,"Kimhofer T, Fye H, Taylor-Robinson S, Thursz M, Holmes E","2015","Mar","Proteomic and metabonomic biomarkers for hepatocellular carcinoma: a comprehensive review.","Kimhofer T, Fye H, Taylor-Robinson S, Thursz M, Holmes E.Proteomic and metabonomic biomarkers for hepatocellular carcinoma: a comprehensive review. Br J Cancer. 2015 Mar 31; 112(7):1141-56." 
25827118,"Sales CM, Lee PK","2015","Jun","Resource recovery from wastewater: application of meta-omics to phosphorus and carbon management.","Sales CM, Lee PK.Resource recovery from wastewater: application of meta-omics to phosphorus and carbon management. Curr Opin Biotechnol. 2015 Jun; 33:260-7." 
25827364,"Simmons DB, Benskin JP, Cosgrove JR, Duncker BP, Ekman DR, Martyniuk CJ, Sherry JP","2015","Aug","Omics for aquatic ecotoxicology: control of extraneous variability to enhance the analysis of environmental effects.","Simmons DB, Benskin JP, Cosgrove JR, Duncker BP, Ekman DR, Martyniuk CJ, Sherry JP.Omics for aquatic ecotoxicology: control of extraneous variability to enhance the analysis of environmental effects. Environ Toxicol Chem. 2015 Aug; 34(8):1693-704." 
25833886,"Duffy LC, Raiten DJ, Hubbard VS, Starke-Reed P","2015","May","Progress and challenges in developing metabolic footprints from diet in human gut microbial cometabolism.","Duffy LC, Raiten DJ, Hubbard VS, Starke-Reed P.Progress and challenges in developing metabolic footprints from diet in human gut microbial cometabolism. J Nutr. 2015 May; 145(5):1123S-1130S." 
25833891,"Johnson AR, Makowski L","2015","May","Nutrition and metabolic correlates of obesity and inflammation: clinical considerations.","Johnson AR, Makowski L.Nutrition and metabolic correlates of obesity and inflammation: clinical considerations. J Nutr. 2015 May; 145(5):1131S-1136S." 
25835343,"De Angelis M, Francavilla R, Piccolo M, De Giacomo A, Gobbetti M","2015","","Autism spectrum disorders and intestinal microbiota.","De Angelis M, Francavilla R, Piccolo M, De Giacomo A, Gobbetti M.Autism spectrum disorders and intestinal microbiota. Gut Microbes. 2015; 6(3):207-13." 
25835424,"Ellis B, Hye A, Snowden SG","2015","","Metabolic Modifications in Human Biofluids Suggest the Involvement of Sphingolipid, Antioxidant, and Glutamate Metabolism in Alzheimer's Disease Pathogenesis.","Ellis B, Hye A, Snowden SG.Metabolic Modifications in Human Biofluids Suggest the Involvement of Sphingolipid, Antioxidant, and Glutamate Metabolism in Alzheimer's Disease Pathogenesis. J Alzheimers Dis. 2015; 46(2):313-27." 
25836352,"Gonzalez FJ, Fang ZZ, Ma X","2015","Jun","Transgenic mice and metabolomics for study of hepatic xenobiotic metabolism and toxicity.","Gonzalez FJ, Fang ZZ, Ma X.Transgenic mice and metabolomics for study of hepatic xenobiotic metabolism and toxicity. Expert Opin Drug Metab Toxicol. 2015 Jun; 11(6):869-81." 
