UID,Authors,PubDate(Year),PubDate(Month),Title,Summary
23919260,"Davis JM, Collette TW, Villeneuve DL, Cavallin JE, Teng Q, Jensen KM, Kahl MD, Mayasich JM, Ankley GT, Ekman DR","2013","Sep","Field-based approach for assessing the impact of treated pulp and paper mill effluent on endogenous metabolites of fathead minnows (Pimephales promelas).","Davis JM, Collette TW, Villeneuve DL, Cavallin JE, Teng Q, Jensen KM, Kahl MD, Mayasich JM, Ankley GT, Ekman DR.Field-based approach for assessing the impact of treated pulp and paper mill effluent on endogenous metabolites of fathead minnows (Pimephales promelas). Environ Sci Technol. 2013 Sep 17; 47(18):10628-36." 
23919926,"D'Alessandro A, Marrocco C, Rinalducci S, Peschiaroli A, Timperio AM, Bongiorno-Borbone L, Finazzi Agrò A, Melino G, Zolla L","2013","Sep","Analysis of TAp73-dependent signaling via omics technologies.","D'Alessandro A, Marrocco C, Rinalducci S, Peschiaroli A, Timperio AM, Bongiorno-Borbone L, Finazzi Agrò A, Melino G, Zolla L.Analysis of TAp73-dependent signaling via omics technologies. J Proteome Res. 2013 Sep 6; 12(9):4207-20." 
23920220,"Wu W, Jamshidi N, Eraly SA, Liu HC, Bush KT, Palsson BO, Nigam SK","2013","Oct","Multispecific drug transporter Slc22a8 (Oat3) regulates multiple metabolic and signaling pathways.","Wu W, Jamshidi N, Eraly SA, Liu HC, Bush KT, Palsson BO, Nigam SK.Multispecific drug transporter Slc22a8 (Oat3) regulates multiple metabolic and signaling pathways. Drug Metab Dispos. 2013 Oct; 41(10):1825-34." 
23920270,"Braithwaite MC, Kumar P, Tyagi C, Tomar LK, Choonara YE, Pillay V","2013","Oct","Vitamin D therapy and related metabolomics: is the calciferol dose and form the only requirements for successful clinical therapeutics?","Braithwaite MC, Kumar P, Tyagi C, Tomar LK, Choonara YE, Pillay V.Vitamin D therapy and related metabolomics: is the calciferol dose and form the only requirements for successful clinical therapeutics? Med Hypotheses. 2013 Oct; 81(4):656-63." 
23921203,"Imperiale A, Elbayed K, Moussallieh FM, Reix N, Piotto M, Bellocq JP, Goichot B, Bachellier P, Namer IJ","2013","Oct","Metabolomic profile of the adrenal gland: from physiology to pathological conditions.","Imperiale A, Elbayed K, Moussallieh FM, Reix N, Piotto M, Bellocq JP, Goichot B, Bachellier P, Namer IJ.Metabolomic profile of the adrenal gland: from physiology to pathological conditions. Endocr Relat Cancer. 2013 Oct; 20(5):705-16." 
23922233,"Lovett M","2013","Oct","The applications of single-cell genomics.","Lovett M.The applications of single-cell genomics. Hum Mol Genet. 2013 Oct 15; 22(R1):R22-6." 
23922358,"Brunetti C, George RM, Tattini M, Field K, Davey MP","2013","Oct","Metabolomics in plant environmental physiology.","Brunetti C, George RM, Tattini M, Field K, Davey MP.Metabolomics in plant environmental physiology. J Exp Bot. 2013 Oct; 64(13):4011-20." 
23922672,"Groenenboom M, Gomez-Roldan V, Stigter H, Astola L, van Daelen R, Beekwilder J, Bovy A, Hall R, Molenaar J","2013","","The flavonoid pathway in tomato seedlings: transcript abundance and the modeling of metabolite dynamics.","Groenenboom M, Gomez-Roldan V, Stigter H, Astola L, van Daelen R, Beekwilder J, Bovy A, Hall R, Molenaar J.The flavonoid pathway in tomato seedlings: transcript abundance and the modeling of metabolite dynamics. PLoS One. 2013; 8(7):e68960." 
23922748,"Gürdeniz G, Rago D, Bendsen NT, Savorani F, Astrup A, Dragsted LO","2013","","Effect of trans fatty acid intake on LC-MS and NMR plasma profiles.","Gürdeniz G, Rago D, Bendsen NT, Savorani F, Astrup A, Dragsted LO.Effect of trans fatty acid intake on LC-MS and NMR plasma profiles. PLoS One. 2013; 8(7):e69589." 
23924726,"Zhao F, Xue C, Wang M, Wang X, Lu W","2013","","A comparative metabolomics analysis of Saccharopolyspora spinosa WT, WH124, and LU104 revealed metabolic mechanisms correlated with increases in spinosad yield.","Zhao F, Xue C, Wang M, Wang X, Lu W.A comparative metabolomics analysis of Saccharopolyspora spinosa WT, WH124, and LU104 revealed metabolic mechanisms correlated with increases in spinosad yield. Biosci Biotechnol Biochem. 2013; 77(8):1661-8." 
23926077,"Grafahrend-Belau E, Junker A, Eschenröder A, Müller J, Schreiber F, Junker BH","2013","Oct","Multiscale metabolic modeling: dynamic flux balance analysis on a whole-plant scale.","Grafahrend-Belau E, Junker A, Eschenröder A, Müller J, Schreiber F, Junker BH.Multiscale metabolic modeling: dynamic flux balance analysis on a whole-plant scale. Plant Physiol. 2013 Oct; 163(2):637-47." 
23926289,"Schmidt RH, Jokinen JD, Massey VL, Falkner KC, Shi X, Yin X, Zhang X, Beier JI, Arteel GE","2013","Oct","Olanzapine activates hepatic mammalian target of rapamycin: new mechanistic insight into metabolic dysregulation with atypical antipsychotic drugs.","Schmidt RH, Jokinen JD, Massey VL, Falkner KC, Shi X, Yin X, Zhang X, Beier JI, Arteel GE.Olanzapine activates hepatic mammalian target of rapamycin: new mechanistic insight into metabolic dysregulation with atypical antipsychotic drugs. J Pharmacol Exp Ther. 2013 Oct; 347(1):126-35." 
23927015,"Fanesi A, Raven JA, Giordano M","2014","Feb","Growth rate affects the responses of the green alga Tetraselmis suecica to external perturbations.","Fanesi A, Raven JA, Giordano M.Growth rate affects the responses of the green alga Tetraselmis suecica to external perturbations. Plant Cell Environ. 2014 Feb; 37(2):512-9." 
23928393,"Polsani S, Phipps E, Jim B","2013","May","Emerging new biomarkers of preeclampsia.","Polsani S, Phipps E, Jim B.Emerging new biomarkers of preeclampsia. Adv Chronic Kidney Dis. 2013 May; 20(3):271-9." 
23929107,"Mishur RJ, Butler JA, Rea SL","2013","","Exometabolomic mapping of Caenorhabditis elegans: a tool to noninvasively investigate aging.","Mishur RJ, Butler JA, Rea SL.Exometabolomic mapping of Caenorhabditis elegans: a tool to noninvasively investigate aging. Methods Mol Biol. 2013; 1048:195-213." 
23929721,"Verdier J, Lalanne D, Pelletier S, Torres-Jerez I, Righetti K, Bandyopadhyay K, Leprince O, Chatelain E, Vu BL, Gouzy J, Gamas P, Udvardi MK, Buitink J","2013","Oct","A regulatory network-based approach dissects late maturation processes related to the acquisition of desiccation tolerance and longevity of Medicago truncatula seeds.","Verdier J, Lalanne D, Pelletier S, Torres-Jerez I, Righetti K, Bandyopadhyay K, Leprince O, Chatelain E, Vu BL, Gouzy J, Gamas P, Udvardi MK, Buitink J.A regulatory network-based approach dissects late maturation processes related to the acquisition of desiccation tolerance and longevity of Medicago truncatula seeds. Plant Physiol. 2013 Oct; 163(2):757-74." 
23929872,"Tsai TH, Tadesse MG, Wang Y, Ressom HW","2013","Mar-Apr","Profile-Based LC-MS data alignment--a Bayesian approach.","Tsai TH, Tadesse MG, Wang Y, Ressom HW.Profile-Based LC-MS data alignment--a Bayesian approach. IEEE/ACM Trans Comput Biol Bioinform. 2013 Mar-Apr; 10(2):494-503." 
23929934,"La Torre D, Seppänen-Laakso T, Larsson HE, Hyötyläinen T, Ivarsson SA, Lernmark A, Oresic M","2013","Nov","Decreased cord-blood phospholipids in young age-at-onset type 1 diabetes.","La Torre D, Seppänen-Laakso T, Larsson HE, Hyötyläinen T, Ivarsson SA, Lernmark A, Oresic M.Decreased cord-blood phospholipids in young age-at-onset type 1 diabetes. Diabetes. 2013 Nov; 62(11):3951-6." 
23930664,"Tayyari F, Gowda GA, Gu H, Raftery D","2013","Sep","15N-cholamine--a smart isotope tag for combining NMR- and MS-based metabolite profiling.","Tayyari F, Gowda GA, Gu H, Raftery D.15N-cholamine--a smart isotope tag for combining NMR- and MS-based metabolite profiling. Anal Chem. 2013 Sep 17; 85(18):8715-21." 
23930713,"Lu Y, Lam H, Pi E, Zhan Q, Tsai S, Wang C, Kwan Y, Ngai S","2013","Sep","Comparative metabolomics in Glycine max and Glycine soja under salt stress to reveal the phenotypes of their offspring.","Lu Y, Lam H, Pi E, Zhan Q, Tsai S, Wang C, Kwan Y, Ngai S.Comparative metabolomics in Glycine max and Glycine soja under salt stress to reveal the phenotypes of their offspring. J Agric Food Chem. 2013 Sep 11; 61(36):8711-21." 
23931672,"Reinke SN, Walsh BH, Boylan GB, Sykes BD, Kenny LC, Murray DM, Broadhurst DI","2013","Sep","1H NMR derived metabolomic profile of neonatal asphyxia in umbilical cord serum: implications for hypoxic ischemic encephalopathy.","Reinke SN, Walsh BH, Boylan GB, Sykes BD, Kenny LC, Murray DM, Broadhurst DI.1H NMR derived metabolomic profile of neonatal asphyxia in umbilical cord serum: implications for hypoxic ischemic encephalopathy. J Proteome Res. 2013 Sep 6; 12(9):4230-9." 
23931703,"Klein MS, Almstetter MF, Nürnberger N, Sigl G, Gronwald W, Wiedemann S, Dettmer K, Oefner PJ","2013","Nov","Correlations between milk and plasma levels of amino and carboxylic acids in dairy cows.","Klein MS, Almstetter MF, Nürnberger N, Sigl G, Gronwald W, Wiedemann S, Dettmer K, Oefner PJ.Correlations between milk and plasma levels of amino and carboxylic acids in dairy cows. J Proteome Res. 2013 Nov 1; 12(11):5223-32." 
23931838,"Luo RF, Banaei N","2013","Sep","Molecular approaches and biomarkers for detection of Mycobacterium tuberculosis.","Luo RF, Banaei N.Molecular approaches and biomarkers for detection of Mycobacterium tuberculosis. Clin Lab Med. 2013 Sep; 33(3):553-66." 
23932906,"Baffy G","2013","Oct","The impact of network medicine in gastroenterology and hepatology.","Baffy G.The impact of network medicine in gastroenterology and hepatology. Clin Gastroenterol Hepatol. 2013 Oct; 11(10):1240-4." 
23933036,"Montag M, Toth B, Strowitzki T","2013","Nov","New approaches to embryo selection.","Montag M, Toth B, Strowitzki T.New approaches to embryo selection. Reprod Biomed Online. 2013 Nov; 27(5):539-46." 
23933971,"Li H, Jia W","2013","Nov","Cometabolism of microbes and host: implications for drug metabolism and drug-induced toxicity.","Li H, Jia W.Cometabolism of microbes and host: implications for drug metabolism and drug-induced toxicity. Clin Pharmacol Ther. 2013 Nov; 94(5):574-81." 
23934350,"Pottgiesser T, Schumacher YO","2013","Dec","Current strategies of blood doping detection.","Pottgiesser T, Schumacher YO.Current strategies of blood doping detection. Anal Bioanal Chem. 2013 Dec; 405(30):9625-39." 
23934723,"Janz DR, Ware LB","2013","Aug","Biomarkers of ALI/ARDS: pathogenesis, discovery, and relevance to clinical trials.","Janz DR, Ware LB.Biomarkers of ALI/ARDS: pathogenesis, discovery, and relevance to clinical trials. Semin Respir Crit Care Med. 2013 Aug; 34(4):537-48." 
23934736,"Yu B, Zheng Y, Alexander D, Manolio TA, Alonso A, Nettleton JA, Boerwinkle E","2013","Dec","Genome-wide association study of a heart failure related metabolomic profile among African Americans in the Atherosclerosis Risk in Communities (ARIC) study.","Yu B, Zheng Y, Alexander D, Manolio TA, Alonso A, Nettleton JA, Boerwinkle E.Genome-wide association study of a heart failure related metabolomic profile among African Americans in the Atherosclerosis Risk in Communities (ARIC) study. Genet Epidemiol. 2013 Dec; 37(8):840-5." 
23934789,"Ly-Verdú S, Schaefer A, Kahle M, Groeger T, Neschen S, Arteaga-Salas JM, Ueffing M, de Angelis MH, Zimmermann R","2014","Feb","The impact of blood on liver metabolite profiling - a combined metabolomic and proteomic approach.","Ly-Verdú S, Schaefer A, Kahle M, Groeger T, Neschen S, Arteaga-Salas JM, Ueffing M, de Angelis MH, Zimmermann R.The impact of blood on liver metabolite profiling - a combined metabolomic and proteomic approach. Biomed Chromatogr. 2014 Feb; 28(2):231-40." 
23935941,"Poliquin PO, Chen J, Cloutier M, Trudeau LÉ, Jolicoeur M","2013","","Metabolomics and in-silico analysis reveal critical energy deregulations in animal models of Parkinson's disease.","Poliquin PO, Chen J, Cloutier M, Trudeau LÉ, Jolicoeur M.Metabolomics and in-silico analysis reveal critical energy deregulations in animal models of Parkinson's disease. PLoS One. 2013; 8(7):e69146." 
23936076,"Suzuki T, Igarashi K, Dohra H, Someya T, Takano T, Harada K, Omae S, Hirai H, Yano K, Kawagishi H","2013","","A new omics data resource of Pleurocybella porrigens for gene discovery.","Suzuki T, Igarashi K, Dohra H, Someya T, Takano T, Harada K, Omae S, Hirai H, Yano K, Kawagishi H.A new omics data resource of Pleurocybella porrigens for gene discovery. PLoS One. 2013; 8(7):e69681." 
23936233,"Zhu X, Cui J, Feng Y, Fa Y, Zhang J, Cui Q","2013","","Metabolic adaption of ethanol-tolerant Clostridium thermocellum.","Zhu X, Cui J, Feng Y, Fa Y, Zhang J, Cui Q.Metabolic adaption of ethanol-tolerant Clostridium thermocellum. PLoS One. 2013; 8(7):e70631." 
23936381,"Setoyama D, Iwasa K, Seta H, Shimizu H, Fujimura Y, Miura D, Wariishi H, Nagai C, Nakahara K","2013","","High-throughput metabolic profiling of diverse green Coffea arabica beans identified tryptophan as a universal discrimination factor for immature beans.","Setoyama D, Iwasa K, Seta H, Shimizu H, Fujimura Y, Miura D, Wariishi H, Nagai C, Nakahara K.High-throughput metabolic profiling of diverse green Coffea arabica beans identified tryptophan as a universal discrimination factor for immature beans. PLoS One. 2013; 8(8):e70098." 
23936457,"Perroud B, Jafar-Nejad P, Wikoff WR, Gatchel JR, Wang L, Barupal DK, Crespo-Barreto J, Fiehn O, Zoghbi HY, Kaddurah-Daouk R","2013","","Pharmacometabolomic signature of ataxia SCA1 mouse model and lithium effects.","Perroud B, Jafar-Nejad P, Wikoff WR, Gatchel JR, Wang L, Barupal DK, Crespo-Barreto J, Fiehn O, Zoghbi HY, Kaddurah-Daouk R.Pharmacometabolomic signature of ataxia SCA1 mouse model and lithium effects. PLoS One. 2013; 8(8):e70610." 
23936492,"Mutsaers HA, Engelke UF, Wilmer MJ, Wetzels JF, Wevers RA, van den Heuvel LP, Hoenderop JG, Masereeuw R","2013","","Optimized metabolomic approach to identify uremic solutes in plasma of stage 3-4 chronic kidney disease patients.","Mutsaers HA, Engelke UF, Wilmer MJ, Wetzels JF, Wevers RA, van den Heuvel LP, Hoenderop JG, Masereeuw R.Optimized metabolomic approach to identify uremic solutes in plasma of stage 3-4 chronic kidney disease patients. PLoS One. 2013; 8(8):e71199." 
23937123,"Lauxmann MA, Borsani J, Osorio S, Lombardo VA, Budde CO, Bustamante CA, Monti LL, Andreo CS, Fernie AR, Drincovich MF, Lara MV","2014","Mar","Deciphering the metabolic pathways influencing heat and cold responses during post-harvest physiology of peach fruit.","Lauxmann MA, Borsani J, Osorio S, Lombardo VA, Budde CO, Bustamante CA, Monti LL, Andreo CS, Fernie AR, Drincovich MF, Lara MV.Deciphering the metabolic pathways influencing heat and cold responses during post-harvest physiology of peach fruit. Plant Cell Environ. 2014 Mar; 37(3):601-16." 
23937174,"Wang X, Li K, Adams E, Van Schepdael A","2013","Sep","Capillary electrophoresis-mass spectrometry in metabolomics: the potential for driving drug discovery and development.","Wang X, Li K, Adams E, Van Schepdael A.Capillary electrophoresis-mass spectrometry in metabolomics: the potential for driving drug discovery and development. Curr Drug Metab. 2013 Sep; 14(7):807-13." 
23938206,"Ji C, Wu H, Wei L, Zhao J, Yu J","2013","Sep","Proteomic and metabolomic analysis reveal gender-specific responses of mussel Mytilus galloprovincialis to 2,2',4,4'-tetrabromodiphenyl ether (BDE 47).","Ji C, Wu H, Wei L, Zhao J, Yu J.Proteomic and metabolomic analysis reveal gender-specific responses of mussel Mytilus galloprovincialis to 2,2',4,4'-tetrabromodiphenyl ether (BDE 47). Aquat Toxicol. 2013 Sep 15; 140-141:449-57." 
23938363,"Valdes AM, Glass D, Spector TD","2013","Sep","Omics technologies and the study of human ageing.","Valdes AM, Glass D, Spector TD.Omics technologies and the study of human ageing. Nat Rev Genet. 2013 Sep; 14(9):601-7." 
23938450,"Whitfield Åslund M, Stephenson GL, Simpson AJ, Simpson MJ","2013","Nov","Comparison of earthworm responses to petroleum hydrocarbon exposure in aged field contaminated soil using traditional ecotoxicity endpoints and 1H NMR-based metabolomics.","Whitfield Åslund M, Stephenson GL, Simpson AJ, Simpson MJ.Comparison of earthworm responses to petroleum hydrocarbon exposure in aged field contaminated soil using traditional ecotoxicity endpoints and 1H NMR-based metabolomics. Environ Pollut. 2013 Nov; 182:263-8." 
23939727,"Asamizu S, Abugreen M, Mahmud T","2013","Sep","Comparative metabolomic analysis of an alternative biosynthetic pathway to pseudosugars in Actinosynnema mirum DSM 43827.","Asamizu S, Abugreen M, Mahmud T.Comparative metabolomic analysis of an alternative biosynthetic pathway to pseudosugars in Actinosynnema mirum DSM 43827. Chembiochem. 2013 Sep 2; 14(13):1548-51." 
23940096,"Zhang VY, Westphalen A, Delos Santos L, Tabatabai ZL, Shinohara K, Vigneron DB, Kurhanewicz J","2014","Jan","The role of metabolic imaging in radiation therapy of prostate cancer.","Zhang VY, Westphalen A, Delos Santos L, Tabatabai ZL, Shinohara K, Vigneron DB, Kurhanewicz J.The role of metabolic imaging in radiation therapy of prostate cancer. NMR Biomed. 2014 Jan; 27(1):100-11." 
23940254,"Werner AK, Medina-Escobar N, Zulawski M, Sparkes IA, Cao FQ, Witte CP","2013","Oct","The ureide-degrading reactions of purine ring catabolism employ three amidohydrolases and one aminohydrolase in Arabidopsis, soybean, and rice.","Werner AK, Medina-Escobar N, Zulawski M, Sparkes IA, Cao FQ, Witte CP.The ureide-degrading reactions of purine ring catabolism employ three amidohydrolases and one aminohydrolase in Arabidopsis, soybean, and rice. Plant Physiol. 2013 Oct; 163(2):672-81." 
23940306,"Caiment F, Tsamou M, Jennen D, Kleinjans J","2014","Jan","Assessing compound carcinogenicity in vitro using connectivity mapping.","Caiment F, Tsamou M, Jennen D, Kleinjans J.Assessing compound carcinogenicity in vitro using connectivity mapping. Carcinogenesis. 2014 Jan; 35(1):201-7." 
23940308,"Heather LC, Pates KM, Atherton HJ, Cole MA, Ball DR, Evans RD, Glatz JF, Luiken JJ, Griffin JL, Clarke K","2013","Sep","Differential translocation of the fatty acid transporter, FAT/CD36, and the glucose transporter, GLUT4, coordinates changes in cardiac substrate metabolism during ischemia and reperfusion.","Heather LC, Pates KM, Atherton HJ, Cole MA, Ball DR, Evans RD, Glatz JF, Luiken JJ, Griffin JL, Clarke K.Differential translocation of the fatty acid transporter, FAT/CD36, and the glucose transporter, GLUT4, coordinates changes in cardiac substrate metabolism during ischemia and reperfusion. Circ Heart Fail. 2013 Sep 1; 6(5):1058-66." 
23940603,"de Bekker C, Smith PB, Patterson AD, Hughes DP","2013","","Metabolomics reveals the heterogeneous secretome of two entomopathogenic fungi to ex vivo cultured insect tissues.","de Bekker C, Smith PB, Patterson AD, Hughes DP.Metabolomics reveals the heterogeneous secretome of two entomopathogenic fungi to ex vivo cultured insect tissues. PLoS One. 2013; 8(8):e70609." 
23940645,"Weir TL, Manter DK, Sheflin AM, Barnett BA, Heuberger AL, Ryan EP","2013","","Stool microbiome and metabolome differences between colorectal cancer patients and healthy adults.","Weir TL, Manter DK, Sheflin AM, Barnett BA, Heuberger AL, Ryan EP.Stool microbiome and metabolome differences between colorectal cancer patients and healthy adults. PLoS One. 2013; 8(8):e70803." 
23940684,"Keaton MA, Rosato RR, Plata KB, Singh CR, Rosato AE","2013","","Exposure of clinical MRSA heterogeneous strains to β-lactams redirects metabolism to optimize energy production through the TCA cycle.","Keaton MA, Rosato RR, Plata KB, Singh CR, Rosato AE.Exposure of clinical MRSA heterogeneous strains to β-lactams redirects metabolism to optimize energy production through the TCA cycle. PLoS One. 2013; 8(8):e71025." 
23940749,"Ko MJ, Wu HY, Chen HY, Chiu YL, Hsu SP, Pai MF, Ju-Yehyang, Lai CF, Lu HM, Huang SC, Yang SY, Wen SY, Chiu HC, Hu FC, Peng YS, Jee SH","2013","","Uremic pruritus, dialysis adequacy, and metabolic profiles in hemodialysis patients: a prospective 5-year cohort study.","Ko MJ, Wu HY, Chen HY, Chiu YL, Hsu SP, Pai MF, Ju-Yehyang, Lai CF, Lu HM, Huang SC, Yang SY, Wen SY, Chiu HC, Hu FC, Peng YS, Jee SH.Uremic pruritus, dialysis adequacy, and metabolic profiles in hemodialysis patients: a prospective 5-year cohort study. PLoS One. 2013; 8(8):e71404." 
23940820,"Tang K, Liu K, Jiao N, Zhang Y, Chen CT","2013","","Functional metagenomic investigations of microbial communities in a shallow-sea hydrothermal system.","Tang K, Liu K, Jiao N, Zhang Y, Chen CT.Functional metagenomic investigations of microbial communities in a shallow-sea hydrothermal system. PLoS One. 2013; 8(8):e72958." 
23941366,"Penno MA, Couper JJ, Craig ME, Colman PG, Rawlinson WD, Cotterill AM, Jones TW, Harrison LC","2013","Aug","Environmental determinants of islet autoimmunity (ENDIA): a pregnancy to early life cohort study in children at-risk of type 1 diabetes.","Penno MA, Couper JJ, Craig ME, Colman PG, Rawlinson WD, Cotterill AM, Jones TW, Harrison LC.Environmental determinants of islet autoimmunity (ENDIA): a pregnancy to early life cohort study in children at-risk of type 1 diabetes. BMC Pediatr. 2013 Aug 14; 13:124." 
23941830,"Rosenblum D, Peer D","2014","Sep","Omics-based nanomedicine: the future of personalized oncology.","Rosenblum D, Peer D.Omics-based nanomedicine: the future of personalized oncology. Cancer Lett. 2014 Sep 28; 352(1):126-36." 
23942179,"Floegel A, von Ruesten A, Drogan D, Schulze MB, Prehn C, Adamski J, Pischon T, Boeing H","2013","Oct","Variation of serum metabolites related to habitual diet: a targeted metabolomic approach in EPIC-Potsdam.","Floegel A, von Ruesten A, Drogan D, Schulze MB, Prehn C, Adamski J, Pischon T, Boeing H.Variation of serum metabolites related to habitual diet: a targeted metabolomic approach in EPIC-Potsdam. Eur J Clin Nutr. 2013 Oct; 67(10):1100-8." 
23942359,"Wesseling H, Chan MK, Tsang TM, Ernst A, Peters F, Guest PC, Holmes E, Bahn S","2013","Nov","A combined metabonomic and proteomic approach identifies frontal cortex changes in a chronic phencyclidine rat model in relation to human schizophrenia brain pathology.","Wesseling H, Chan MK, Tsang TM, Ernst A, Peters F, Guest PC, Holmes E, Bahn S.A combined metabonomic and proteomic approach identifies frontal cortex changes in a chronic phencyclidine rat model in relation to human schizophrenia brain pathology. Neuropsychopharmacology. 2013 Nov; 38(12):2532-44." 
23942588,"Palomino-Schätzlein M, Molina-Navarro MM, Tormos-Pérez M, Rodríguez-Navarro S, Pineda-Lucena A","2013","Oct","Optimised protocols for the metabolic profiling of S. cerevisiae by 1H-NMR and HRMAS spectroscopy.","Palomino-Schätzlein M, Molina-Navarro MM, Tormos-Pérez M, Rodríguez-Navarro S, Pineda-Lucena A.Optimised protocols for the metabolic profiling of S. cerevisiae by 1H-NMR and HRMAS spectroscopy. Anal Bioanal Chem. 2013 Oct; 405(26):8431-41." 
23943328,"Tian H, Bai J, An Z, Chen Y, Zhang R, He J, Bi X, Song Y, Abliz Z","2013","Sep","Plasma metabolome analysis by integrated ionization rapid-resolution liquid chromatography/tandem mass spectrometry.","Tian H, Bai J, An Z, Chen Y, Zhang R, He J, Bi X, Song Y, Abliz Z.Plasma metabolome analysis by integrated ionization rapid-resolution liquid chromatography/tandem mass spectrometry. Rapid Commun Mass Spectrom. 2013 Sep 30; 27(18):2071-80." 
23943330,"Wu M, Xu Y, Fitch WL, Zheng M, Merritt RE, Shrager JB, Zhang W, Dill DL, Peltz G, Hoang CD","2013","Sep","Liquid chromatography/mass spectrometry methods for measuring dipeptide abundance in non-small-cell lung cancer.","Wu M, Xu Y, Fitch WL, Zheng M, Merritt RE, Shrager JB, Zhang W, Dill DL, Peltz G, Hoang CD.Liquid chromatography/mass spectrometry methods for measuring dipeptide abundance in non-small-cell lung cancer. Rapid Commun Mass Spectrom. 2013 Sep 30; 27(18):2091-2098." 
23944154,"Matsuda F, Tsugawa H, Fukusaki E","2013","Sep","Method for assessing the statistical significance of mass spectral similarities using basic local alignment search tool statistics.","Matsuda F, Tsugawa H, Fukusaki E.Method for assessing the statistical significance of mass spectral similarities using basic local alignment search tool statistics. Anal Chem. 2013 Sep 3; 85(17):8291-7." 
23945566,"Bollinger JG, Naika GS, Sadilek M, Gelb MH","2013","Dec","LC/ESI-MS/MS detection of FAs by charge reversal derivatization with more than four orders of magnitude improvement in sensitivity.","Bollinger JG, Naika GS, Sadilek M, Gelb MH.LC/ESI-MS/MS detection of FAs by charge reversal derivatization with more than four orders of magnitude improvement in sensitivity. J Lipid Res. 2013 Dec; 54(12):3523-30." 
23945716,"Larmo PS, Kangas AJ, Soininen P, Lehtonen HM, Suomela JP, Yang B, Viikari J, Ala-Korpela M, Kallio HP","2013","Oct","Effects of sea buckthorn and bilberry on serum metabolites differ according to baseline metabolic profiles in overweight women: a randomized crossover trial.","Larmo PS, Kangas AJ, Soininen P, Lehtonen HM, Suomela JP, Yang B, Viikari J, Ala-Korpela M, Kallio HP.Effects of sea buckthorn and bilberry on serum metabolites differ according to baseline metabolic profiles in overweight women: a randomized crossover trial. Am J Clin Nutr. 2013 Oct; 98(4):941-51." 
23945822,"Krauss RM, Zhu H, Kaddurah-Daouk R","2013","Nov","Pharmacometabolomics of statin response.","Krauss RM, Zhu H, Kaddurah-Daouk R.Pharmacometabolomics of statin response. Clin Pharmacol Ther. 2013 Nov; 94(5):562-5." 
23946088,"El Aidy S, Van den Abbeele P, Van de Wiele T, Louis P, Kleerebezem M","2013","Oct","Intestinal colonization: how key microbial players become established in this dynamic process: microbial metabolic activities and the interplay between the host and microbes.","El Aidy S, Van den Abbeele P, Van de Wiele T, Louis P, Kleerebezem M.Intestinal colonization: how key microbial players become established in this dynamic process: microbial metabolic activities and the interplay between the host and microbes. Bioessays. 2013 Oct; 35(10):913-23." 
23946343,"Brasili E, Mengheri E, Tomassini A, Capuani G, Roselli M, Finamore A, Sciubba F, Marini F, Miccheli A","2013","Oct","Lactobacillus acidophilus La5 and Bifidobacterium lactis Bb12 induce different age-related metabolic profiles revealed by 1H-NMR spectroscopy in urine and feces of mice.","Brasili E, Mengheri E, Tomassini A, Capuani G, Roselli M, Finamore A, Sciubba F, Marini F, Miccheli A.Lactobacillus acidophilus La5 and Bifidobacterium lactis Bb12 induce different age-related metabolic profiles revealed by 1H-NMR spectroscopy in urine and feces of mice. J Nutr. 2013 Oct; 143(10):1549-57." 
23946426,"Chua EC, Shui G, Lee IT, Lau P, Tan LC, Yeo SC, Lam BD, Bulchand S, Summers SA, Puvanendran K, Rozen SG, Wenk MR, Gooley JJ","2013","Aug","Extensive diversity in circadian regulation of plasma lipids and evidence for different circadian metabolic phenotypes in humans.","Chua EC, Shui G, Lee IT, Lau P, Tan LC, Yeo SC, Lam BD, Bulchand S, Summers SA, Puvanendran K, Rozen SG, Wenk MR, Gooley JJ.Extensive diversity in circadian regulation of plasma lipids and evidence for different circadian metabolic phenotypes in humans. Proc Natl Acad Sci U S A. 2013 Aug 27; 110(35):14468-73." 
23947161,"Gromova OA, Torshin IIu, Garas'ko EV, Limanova OA, Grishina TR, Rudakov KV","2013","","[System analysis of the relationship between the metabolism of vitamins by micro-biota and the survival of the positive microflora of the digestive tract].","Gromova OA, Torshin IIu, Garas'ko EV, Limanova OA, Grishina TR, Rudakov KV.[System analysis of the relationship between the metabolism of vitamins by micro-biota and the survival of the positive microflora of the digestive tract]. Eksp Klin Gastroenterol. 2013; (2):28-36." 
23948259,"Bruno M, Bancheva S, Rosselli S, Maggio A","2013","Nov","Sesquiterpenoids in subtribe Centaureinae (Cass.) Dumort (tribe Cardueae, Asteraceae): distribution, (13)C NMR spectral data and biological properties.","Bruno M, Bancheva S, Rosselli S, Maggio A.Sesquiterpenoids in subtribe Centaureinae (Cass.) Dumort (tribe Cardueae, Asteraceae): distribution, (13)C NMR spectral data and biological properties. Phytochemistry. 2013 Nov; 95:19-93." 
